Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
37,"Clarke, Dylan",22y 6d,19 (9-1-9 50.00%),4 (0.21),←,
12,"Cutler, Tom",25y 205d,73 (20-1-52 28.08%),34 (0.47),7 (2-1-4 35.71%),2 (0.29)
6,"Daniher, Joe",26y 192d,107 (40-1-66 37.85%),191 (1.79),←,
38,"Draper, Sam",21y 350d,7 (0-0-7 0.00%),1 (0.14),←,
8,"Gleeson, Martin",26y 18d,90 (31-2-57 35.56%),5 (0.06),←,
35,"Guelfi, Matt",23y 29d,42 (22-1-19 53.57%),8 (0.19),←,
33,"Ham, Brayden",21y 140d,14 (6-0-8 42.86%),4 (0.29),←,
46,"Hibberd, Mitchell",23y 355d,9 (3-0-6 33.33%),,5 (3-0-2 60.00%),
4,"Langford, Kyle",23y 286d,80 (32-1-47 40.63%),54 (0.68),←,
43,"McDonald-Tipungwuti, Anthony",27y 143d,105 (45-1-59 43.33%),119 (1.13),←,
7,"Merrett, Zach",24y 345d,141 (60-2-79 43.26%),46 (0.33),←,
3,"Parish, Darcy",23y 49d,92 (38-1-53 41.85%),37 (0.40),←,
34,"Phillips, Andrew",29y 71d,46 (9-0-37 19.57%),15 (0.33),5 (3-0-2 60.00%),
14,"Ridley, Jordan",21y 328d,25 (11-1-13 46.00%),,←,
42,"Saad, Adam",26y 51d,108 (43-2-63 40.74%),8 (0.07),60 (30-1-29 50.83%),5 (0.08)
9,"Shiel, Dylan",27y 187d,171 (75-4-92 45.03%),76 (0.44),36 (16-1-19 45.83%),12 (0.33)
5,"Smith, Devon",27y 115d,153 (58-3-92 38.89%),126 (0.82),44 (20-1-23 46.59%),26 (0.59)
40,"Snelling, Will",23y 37d,21 (9-1-11 45.24%),11 (0.52),20 (8-1-11 42.50%),10 (0.50)
17,"Stewart, James",26y 192d,54 (22-1-31 41.67%),63 (1.17),36 (14-1-21 40.28%),45 (1.25)
25,"Stringer, Jake",26y 140d,137 (72-0-65 52.55%),237 (1.73),48 (24-0-24 50.00%),77 (1.60)
20,"Townsend, Jacob",27y 84d,60 (24-0-36 40.00%),41 (0.68),12 (5-0-7 41.67%),9 (0.75)
30,"Zerk-Thatcher, Brandon",22y 18d,10 (3-1-6 35.00%),,←,
Totals,Totals,24y 318d,1564 (632-24-908 40.41%),1080 (0.69),,
C,"Worsfold, John",51y 353d,387 (194-3-190 50.52%),,106 (45-1-60 42.92%),
