Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
47,"Ambrose, Patrick",22y 201d,1 (1-0-0 100.00%),,←,
12,"Baguley, Mark",26y 304d,29 (15-0-14 51.72%),2 (0.07),←,
22,"Carlisle, Jake",22y 171d,50 (26-0-24 52.00%),13 (0.26),←,
3,"Chapman, Paul",32y 136d,252 (167-2-83 66.67%),340 (1.35),1 (1-0-0 100.00%),4 (4.00)
6,"Daniher, Joe",20y 17d,6 (4-0-2 66.67%),5 (0.83),←,
31,"Fletcher, Dustin",38y 318d,379 (223-5-151 59.50%),69 (0.18),←,
35,"Gleeson, Martin",19y 208d,1 (1-0-0 100.00%),,←,
9,"Goddard, Brendon",28y 305d,228 (141-3-84 62.50%),125 (0.55),23 (15-0-8 65.22%),21 (0.91)
34,"Hardingham, Kyle",25y 201d,58 (27-1-30 47.41%),14 (0.24),←,
21,"Heppell, Dyson",21y 311d,63 (34-1-28 54.76%),14 (0.22),←,
1,"Hibberd, Michael",24y 77d,45 (26-0-19 57.78%),6 (0.13),←,
39,"Hocking, Heath",26y 84d,98 (47-2-49 48.98%),33 (0.34),←,
26,"Hooker, Cale",25y 159d,89 (41-1-47 46.63%),7 (0.08),←,
40,"Howlett, Ben",25y 151d,77 (41-1-35 53.90%),36 (0.47),←,
18,"Hurley, Michael",23y 293d,80 (40-2-38 51.25%),99 (1.24),←,
20,"Merrett, Jackson",21y 22d,15 (12-0-3 80.00%),6 (0.40),←,
27,"Merrett, Zach",18y 169d,1 (1-0-0 100.00%),,←,
23,"Myers, David",24y 264d,66 (34-0-32 51.52%),21 (0.32),←,
30,"Ryder, Paddy",26y 7d,150 (69-3-78 47.00%),98 (0.65),←,
5,"Stanton, Brent",27y 324d,204 (87-3-114 43.38%),130 (0.64),←,
4,"Watson, Jobe",29y 41d,174 (76-3-95 44.54%),97 (0.56),←,
11,"Zaharakis, David",24y 28d,88 (45-1-42 51.70%),73 (0.83),←,
Totals,Totals,25y 89d,2154 (1158-28-968 53.76%),1188 (0.55),,
C,"Thompson, Mark",50y 122d,261 (162-3-96 62.64%),,1 (1-0-0 100.00%),
