Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",6,1,8,14,,,,14.0,2.0,1.0,7.0,3.0,1.0,2.0,,12.0,4.0,,,3.0,,,84.0
46,"Blicavs, Mark",8,2,4,12,1,1.0,16.0,5.0,2.0,1.0,5.0,2.0,2.0,2.0,,10.0,4.0,1.0,,,,,79.0
12,"Bowes, Jack",16,1,3,19,,,,3.0,7.0,5.0,5.0,5.0,1.0,2.0,,9.0,9.0,,,2.0,1.0,1.0,73.0
5,"Cameron, Jeremy",8,4,,8,1,,,,,5.0,,2.0,,1.0,,1.0,8.0,1.0,1.0,1.0,,1.0,92.0
13,"Clark, Jhye",7,3,5,12,1,,,4.0,,1.0,2.0,5.0,,,,4.0,8.0,,1.0,1.0,,,65.0
40,"Clohesy, Ted",8,2,5,13,,,,3.0,2.0,1.0,2.0,6.0,1.0,3.0,,10.0,3.0,1.0,,,,,67.0
45,"Close, Brad",8,3,2,10,1,,,4.0,,2.0,1.0,3.0,3.0,1.0,,4.0,6.0,1.0,1.0,1.0,,,78.0
35,"Dangerfield, Patrick",13,4,3,16,2,1.0,,5.0,,4.0,4.0,6.0,,2.0,,8.0,6.0,1.0,3.0,2.0,,,75.0
16 ↓,"De Koning, Sam",9,2,7,16,,,20.0,,4.0,2.0,4.0,6.0,2.0,1.0,,10.0,6.0,,,2.0,,,68.0
28,"Dempsey, Oliver",7,2,4,11,1,1.0,,1.0,1.0,,1.0,1.0,,,,6.0,5.0,,2.0,1.0,1.0,1.0,81.0
39,"Guthrie, Zach",15,5,3,18,,,,,7.0,,,6.0,1.0,,,7.0,8.0,1.0,,1.0,,,82.0
38,"Henry, Jack",12,4,,12,,,,,6.0,,,,2.0,,,3.0,8.0,,,7.0,,,91.0
36,"Henry, Oliver",9,3,,9,1,,,,,3.0,,2.0,1.0,,,2.0,7.0,,,3.0,,2.0,81.0
9,"Holmes, Max",19,9,10,29,1,,,3.0,8.0,3.0,2.0,8.0,,1.0,,11.0,18.0,,,,2.0,,79.0
17,"Humphries, Lawson",11,4,7,18,,,,4.0,8.0,1.0,2.0,2.0,1.0,,,7.0,7.0,,,5.0,1.0,1.0,86.0
10 ↑,"Knevitt, Mitch",1,,3,4,,,,2.0,,1.0,,1.0,,,,1.0,2.0,,,,,,19.0
32,"Miers, Gryan",15,8,7,22,,1.0,,7.0,4.0,5.0,,2.0,,,,7.0,15.0,,,,,,88.0
34,"Mullin, Oisin",9,6,6,15,,,,1.0,1.0,1.0,,3.0,,3.0,,6.0,9.0,,1.0,1.0,,1.0,87.0
33,"Neale, Shannon",3,1,2,5,,,3.0,4.0,,2.0,,2.0,1.0,2.0,,4.0,2.0,,,3.0,,,88.0
42,"OConnor, Mark",5,4,7,12,,,,2.0,1.0,1.0,2.0,1.0,,1.0,,4.0,7.0,,,4.0,,,82.0
14,"OSullivan, Connor",4,5,6,10,,,,2.0,3.0,,,,,,,6.0,7.0,1.0,,10.0,,,93.0
3,"Smith, Bailey",18,3,7,25,,,,11.0,,8.0,5.0,10.0,,3.0,,10.0,12.0,,,4.0,,,82.0
18,"Stengle, Tyson",8,1,2,10,,1.0,,2.0,,1.0,1.0,1.0,,,,5.0,3.0,,1.0,1.0,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,77,101,320,9,7.0,39.0,77.0,56.0,48.0,43.0,77.0,16.0,24.0,,147.0,164.0,7.0,10.0,52.0,5.0,8.0,
Opposition,Opposition,232,93,115,347,10,10.0,48.0,69.0,38.0,67.0,45.0,69.0,24.0,16.0,6.0,151.0,194.0,4.0,7.0,54.0,8.0,7.0,
