Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",9,6,4,13,1,,,4.0,,4.0,1.0,1.0,,1.0,,4.0,10.0,1.0,,1.0,,,82.0
5,"Bruhn, Tanner",4,1,2,6,,,,2.0,2.0,,,1.0,,,,4.0,2.0,,,2.0,,,61.0
13,"Cumming, Isaac",17,11,5,22,,,,1.0,5.0,,,2.0,,,,1.0,18.0,,,1.0,,,81.0
16,"Daniels, Brent",10,3,7,17,1,,,5.0,1.0,4.0,2.0,2.0,3.0,1.0,,9.0,9.0,,,,,1.0,80.0
1,"Davis, Phil",11,8,3,14,,,,1.0,2.0,1.0,,4.0,1.0,3.0,,4.0,10.0,2.0,,4.0,1.0,,92.0
12,"Green, Tom",18,7,11,29,,1.0,,1.0,,4.0,6.0,4.0,1.0,1.0,2.0,11.0,17.0,,1.0,2.0,,,70.0
19,"Haynes, Nick",9,8,4,13,,,,,4.0,,,2.0,1.0,,,5.0,9.0,3.0,,4.0,2.0,,87.0
27,"Himmelberg, Harry",7,7,2,9,1,3.0,,1.0,,1.0,,,,,,3.0,6.0,3.0,5.0,1.0,,,89.0
23,"Hogan, Jesse",10,7,3,13,2,1.0,,1.0,,2.0,,2.0,,1.0,,7.0,7.0,2.0,3.0,1.0,,1.0,85.0
2,"Hopper, Jacob",10,1,12,22,,,,,,3.0,1.0,3.0,,1.0,,9.0,12.0,,,1.0,,,78.0
39,"Idun, Connor",11,9,5,16,,,,,,2.0,2.0,1.0,2.0,,,4.0,14.0,,,4.0,,,86.0
22,"Kelly, Josh",13,6,10,23,,,,5.0,3.0,4.0,2.0,3.0,2.0,1.0,,6.0,17.0,,,,,,86.0
40,"Kennedy, Adam",8,9,10,18,,,,,,1.0,1.0,,,,,7.0,13.0,2.0,,3.0,,,83.0
38,"Lloyd, Daniel",8,4,1,9,1,2.0,,4.0,,4.0,1.0,1.0,,1.0,,3.0,6.0,1.0,1.0,2.0,,,87.0
41,"Mumford, Shane",5,2,6,11,1,,20.0,2.0,,,6.0,6.0,2.0,5.0,,8.0,3.0,,,6.0,,1.0,77.0
33,"OHalloran, Xavier",9,4,3,12,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,3.0,9.0,,,1.0,,,77.0
36,"Perryman, Harry",16,9,9,25,,,,2.0,6.0,2.0,,3.0,,1.0,,5.0,19.0,1.0,,1.0,,,77.0
50,"Reid, Sam",6,6,2,8,1,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,3.0,5.0,1.0,1.0,1.0,,,84.0
26,"Riccardi, Jake",,,,,,,,,,,,,,,,,,,,,,,
14,"Taranto, Tim",9,6,12,21,,3.0,,,,3.0,2.0,5.0,1.0,2.0,,7.0,15.0,,1.0,2.0,,,83.0
15,"Taylor, Sam",15,11,6,21,,,,3.0,5.0,,,2.0,1.0,,,5.0,16.0,1.0,,6.0,,,88.0
8,"Ward, Callan",14,4,3,17,1,,,1.0,1.0,4.0,2.0,4.0,3.0,2.0,,5.0,13.0,,,2.0,1.0,1.0,77.0
6,"Whitfield, Lachie",25,10,10,35,,,,2.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,8.0,24.0,,,2.0,1.0,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,244,139,130,374,9,12.0,20.0,39.0,35.0,43.0,30.0,50.0,21.0,22.0,5.0,121.0,254.0,17.0,12.0,47.0,5.0,5.0,
Opposition,Opposition,190,90,124,314,7,11.0,33.0,49.0,34.0,43.0,27.0,48.0,22.0,21.0,1.0,114.0,196.0,11.0,13.0,45.0,13.0,5.0,
