St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 359d,61 (32-1-28 53.28%),37 (0.61),←,
27,"Blake, Jason",31y 86d,210 (117-5-88 56.90%),37 (0.18),←,
8,"Clarke, Raphael",26y 259d,83 (54-1-28 65.66%),9 (0.11),←,
26,"Dal Santo, Nick",28y 108d,227 (134-5-88 60.13%),127 (0.56),←,
24,"Dempster, Sean",28y 141d,130 (78-3-49 61.15%),17 (0.13),76 (43-3-30 58.55%),9 (0.12)
19,"Gilbert, Sam",25y 295d,121 (76-4-41 64.46%),22 (0.18),←,
18,"Goddard, Brendon",27y 20d,196 (122-3-71 63.01%),97 (0.49),←,
1,"Gram, Jason",28y 43d,146 (88-4-54 61.64%),67 (0.46),144 (87-4-53 61.81%),67 (0.47)
33,"Gwilt, James",25y 303d,85 (54-3-28 65.29%),19 (0.22),←,
7,"Hayes, Lenny",32y 147d,252 (128-6-118 51.98%),84 (0.33),←,
4,"Jones, Clinton",28y 128d,108 (72-4-32 68.52%),29 (0.27),←,
23,"Koschitzke, Justin",29y 263d,186 (105-3-78 57.26%),235 (1.26),←,
32,"Milera, Terry",24y 153d,11 (6-0-5 54.55%),12 (1.09),←,
44,"Milne, Stephen",32y 93d,247 (135-5-107 55.67%),512 (2.07),←,
11,"Montagna, Leigh",28y 220d,180 (112-4-64 63.33%),104 (0.58),←,
16,"Newnes, Jack",19y 106d,5 (3-0-2 60.00%),,←,
12,"Riewoldt, Nick",29y 236d,230 (127-5-98 56.30%),504 (2.19),←,
21,"Saad, Ahmed",22y 244d,6 (3-0-3 50.00%),11 (1.83),←,
13,"Schneider, Adam",28y 28d,188 (121-3-64 65.16%),230 (1.22),90 (61-2-27 68.89%),131 (1.46)
31,"Simpkin, Tom",21y 307d,12 (7-0-5 58.33%),,←,
2,"Siposs, Arryn",19y 197d,10 (5-0-5 50.00%),7 (0.70),←,
3,"Steven, Jack",22y 73d,41 (23-1-17 57.32%),34 (0.83),←,
Totals,Totals,26y 206d,2735 (1602-60-1073 58.57%),2194 (0.80),,
C,"Watters, Scott",43y 136d,11 (6-0-5 54.55%),,←,
