Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",21y 25d,52 (29-0-23 55.77%),52 (1.00),←,
17,"Broderick, Paul",29y 194d,219 (106-1-112 48.63%),146 (0.67),126 (67-1-58 53.57%),66 (0.52)
9,"Campbell, Wayne",26y 296d,177 (82-1-94 46.61%),107 (0.60),←,
6,"Chaffey, Mark",22y 71d,34 (15-0-19 44.12%),6 (0.18),←,
10,"Daffy, Nick",26y 66d,127 (68-1-58 53.94%),162 (1.28),←,
7,"Dragicevic, Marc",18y 108d,11 (6-0-5 54.55%),5 (0.45),←,
21,"Funcke, Ross",21y 242d,24 (12-0-12 50.00%),1 (0.04),←,
25,"Gale, Brendon",30y 363d,196 (85-1-110 43.62%),179 (0.91),←,
20,"Harrison, Ben",24y 180d,56 (30-0-26 53.57%),31 (0.55),54 (28-0-26 51.85%),31 (0.57)
16,"Holland, Ben",22y 67d,59 (31-0-28 52.54%),72 (1.22),←,
23,"James, Aaron",22y 258d,39 (16-2-21 43.59%),15 (0.38),16 (7-0-9 43.75%),9 (0.56)
39,"Kellaway, Andrew",23y 235d,28 (15-0-13 53.57%),,←,
3,"Kellaway, Duncan",26y 149d,125 (64-1-60 51.60%),6 (0.05),←,
33,"Knights, Matthew",28y 284d,210 (86-0-124 40.95%),114 (0.54),←,
28,"Moore, Ben",22y 12d,21 (13-0-8 61.90%),9 (0.43),←,
5,"Ottens, Brad",19y 172d,28 (15-0-13 53.57%),18 (0.64),←,
14,"Plapp, Justin",22y 24d,14 (9-0-5 64.29%),20 (1.43),←,
40,"Proctor, Lionel",19y 231d,13 (9-0-4 69.23%),2 (0.15),←,
12,"Richardson, Matthew",24y 119d,115 (57-0-58 49.57%),363 (3.16),←,
4,"Rogers, Matthew",25y 233d,114 (61-1-52 53.95%),80 (0.70),←,
26,"Sampson, Clay",23y 142d,49 (27-0-22 55.10%),28 (0.57),12 (6-0-6 50.00%),11 (0.92)
29,"Torney, Jason",22y 30d,52 (25-1-26 49.04%),4 (0.08),←,
Totals,Totals,23y 292d,1763 (861-9-893 48.84%),1420 (0.81),,
C,"Gieschen, Jeff",42y 297d,43 (24-0-19 55.81%),,←,
