St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",18,6.0,10,28,2.0,,,1.0,,,,,,3.0,,,,,,,,,
16,"Arceri, Mark",3,1.0,1,4,1.0,,,1.0,,,,,,1.0,,,,,,,,,
30,"Bingham, Lawrence",11,5.0,10,21,,,19.0,1.0,,,,,2.0,1.0,,,,,,,,,
21,"Bourke, Darren",18,7.0,10,28,2.0,1.0,,4.0,,,,,2.0,2.0,3.0,,,,,,,,
18,"Bowey, Brett",17,5.0,7,24,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Burke, Nathan",23,3.0,5,28,1.0,,,7.0,,,,,2.0,,,,,,,,,,
8,"Devonport, Craig",3,,1,4,,,,1.0,,,,,1.0,,,,,,,,,,
10,"Everitt, Peter",4,1.0,1,5,1.0,2.0,4.0,,,,,,,,,,,,,,,,
36,"Fode, Gordon",5,2.0,5,10,1.0,3.0,,2.0,,,,,,4.0,,,,,,,,,
2,"Frawley, Danny",4,5.0,10,14,,,1.0,,,,,,,1.0,2.0,,,,,,,,
27,"Greig, Dean",13,5.0,7,20,,,,4.0,,,,,3.0,2.0,,,,,,,,,
35,"Harvey, Robert",12,1.0,4,16,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
4,"Lockett, Tony",13,13.0,2,15,8.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,
23,"Loewe, Stewart",16,13.0,7,23,1.0,2.0,4.0,,,,,,2.0,1.0,,,,,,,,,
5,"McAdam, Gilbert",8,6.0,12,20,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12,"Morris, Russell",12,7.0,6,18,,,,,,,,,1.0,,,,,,,,,,
29,"Peckett, Justin",6,2.0,7,13,,,,4.0,,,,,2.0,1.0,,,,,,,,,
13,"Ralphsmith, Sean",14,7.0,6,20,1.0,,,,,,,,1.0,1.0,,,,,,,,,
31,"Shanahan, Jamie",6,2.0,2,8,,,,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Winmar, Nicky",23,6.0,8,31,,1.0,,2.0,,,,,6.0,1.0,,,,,,,,,
Totals,Totals,229,97.0,121,350,20.0,12.0,29.0,34.0,,,,,26.0,24.0,6.0,,,,,,,,
Opposition,Opposition,180,60.0,128,308,13.0,16.0,12.0,37.0,,,,,24.0,26.0,,,,,,,,,
