Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Arnot, Matt",7,4,6,13,1,2.0,,6.0,,3.0,2.0,1.0,2.0,,,8.0,4.0,1.0,2.0,,,,83.0
12,"Astbury, David",13,6,1,14,,,,2.0,2.0,,,,,,,2.0,11.0,,,6.0,,,97.0
25,"Chaplin, Troy",10,5,3,13,,,,1.0,3.0,2.0,,,1.0,,,4.0,9.0,1.0,,5.0,,,100.0
30,"Conca, Reece",8,4,15,23,,,,4.0,,3.0,6.0,3.0,1.0,3.0,,11.0,11.0,,,1.0,,1.0,79.0
9,"Cotchin, Trent",24,5,8,32,1,,,7.0,4.0,5.0,7.0,5.0,1.0,,3.0,12.0,18.0,,1.0,,,1.0,85.0
10,"Edwards, Shane",8,1,7,15,2,,,5.0,,3.0,2.0,2.0,1.0,1.0,,5.0,8.0,,,1.0,,,78.0
5,"Ellis, Brandon",13,6,9,22,,1.0,,5.0,6.0,2.0,4.0,,,,,5.0,16.0,,1.0,3.0,,,88.0
39 ↑,"Gordon, Nathan",6,3,1,7,3,,,4.0,,1.0,1.0,,2.0,,,5.0,3.0,,2.0,1.0,,,34.0
24,"Griffiths, Ben",7,4,4,11,,,14.0,6.0,,5.0,2.0,1.0,1.0,,,5.0,6.0,2.0,,3.0,,3.0,92.0
6,"Grigg, Shaun",16,9,13,29,,1.0,,,4.0,5.0,2.0,5.0,,1.0,,6.0,21.0,1.0,,1.0,,2.0,89.0
2,"Grimes, Dylan",6,4,4,10,,1.0,,1.0,,1.0,,2.0,,2.0,,4.0,5.0,1.0,,4.0,,,88.0
16,"Hampson, Shaun",1,,7,8,,,52.0,1.0,,2.0,2.0,2.0,1.0,,,4.0,4.0,,,8.0,,2.0,90.0
14,"Houli, Bachar",14,5,7,21,,1.0,,2.0,1.0,5.0,,1.0,,1.0,,,18.0,,,1.0,,1.0,82.0
23,"Jackson, Daniel",15,3,9,24,,,,8.0,1.0,3.0,7.0,4.0,2.0,,,10.0,14.0,,,1.0,,1.0,78.0
42,"Lloyd, Sam",8,3,5,13,,1.0,,6.0,,3.0,,1.0,2.0,,,4.0,8.0,,1.0,1.0,,1.0,81.0
4,"Martin, Dustin",14,5,4,18,3,3.0,,3.0,,5.0,2.0,4.0,2.0,2.0,2.0,5.0,12.0,,2.0,1.0,1.0,,88.0
38,"Morris, Steven",9,4,7,16,,,,4.0,1.0,3.0,1.0,8.0,,3.0,,5.0,10.0,,,2.0,,,82.0
1,"Newman, Chris",10,4,3,13,,,,2.0,2.0,,,1.0,,1.0,,1.0,9.0,,,,,,77.0
13,"Petterd, Ricky",18,9,10,28,1,,,1.0,3.0,3.0,4.0,2.0,1.0,,,13.0,16.0,1.0,,3.0,,,87.0
8,"Riewoldt, Jack",11,9,4,15,4,1.0,,3.0,,2.0,,1.0,,,,6.0,8.0,2.0,6.0,1.0,,,95.0
19 ↓,"Thomas, Matt",2,4,9,11,,,,8.0,,1.0,3.0,1.0,1.0,1.0,,4.0,8.0,,,,,,45.0
31,"Vlastuin, Nick",8,9,8,16,,,,6.0,1.0,,,4.0,2.0,1.0,,6.0,10.0,1.0,,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,106,144,372,15,16.0,66.0,85.0,28.0,57.0,45.0,48.0,20.0,16.0,5.0,125.0,229.0,10.0,15.0,43.0,1.0,12.0,
Opposition,Opposition,174,68,170,344,9,9.0,38.0,48.0,38.0,39.0,41.0,49.0,16.0,20.0,1.0,119.0,215.0,8.0,6.0,46.0,13.0,4.0,
