Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",23y 285d,27 (14-1-12 53.70%),18 (0.67),←,
12,"Baguley, Mark",28y 23d,61 (30-1-30 50.00%),2 (0.03),←,
22,"Carlisle, Jake",23y 255d,78 (39-0-39 50.00%),51 (0.65),←,
3,"Chapman, Paul",33y 220d,279 (180-3-96 65.05%),366 (1.31),28 (14-1-13 51.79%),30 (1.07)
32,"Colyer, Travis",23y 293d,57 (27-1-29 48.25%),40 (0.70),←,
13,"Cooney, Adam",29y 256d,226 (107-2-117 47.79%),194 (0.86),7 (3-0-4 42.86%),8 (1.14)
6,"Daniher, Joe",21y 101d,37 (18-1-18 50.00%),51 (1.38),←,
19,"Edwards, Shaun",21y 182d,13 (0-0-13 0.00%),4 (0.31),1 (0-0-1 0.00%),2 (2.00)
46,"Fantasia, Orazio",19y 272d,5 (1-1-3 30.00%),,←,
35,"Gleeson, Martin",20y 292d,20 (7-1-12 37.50%),4 (0.20),←,
9,"Goddard, Brendon",30y 24d,258 (155-4-99 60.85%),146 (0.57),53 (29-1-23 55.66%),42 (0.79)
42,"Gwilt, James",28y 306d,130 (67-3-60 52.69%),25 (0.19),4 (1-0-3 25.00%),
21,"Heppell, Dyson",23y 30d,95 (48-2-45 51.58%),26 (0.27),←,
1,"Hibberd, Michael",25y 161d,74 (39-1-34 53.38%),9 (0.12),←,
26,"Hooker, Cale",26y 243d,122 (56-2-64 46.72%),8 (0.07),←,
40,"Howlett, Ben",26y 235d,108 (55-2-51 51.85%),51 (0.47),←,
18,"Hurley, Michael",25y 12d,111 (53-3-55 49.10%),103 (0.93),←,
28,"Kavanagh, Elliott",22y 25d,9 (2-0-7 22.22%),2 (0.22),←,
17,"Melksham, Jake",23y 288d,107 (51-1-55 48.13%),54 (0.50),←,
7,"Merrett, Zach",19y 253d,31 (15-1-15 50.00%),13 (0.42),←,
5,"Stanton, Brent",29y 43d,237 (102-4-131 43.88%),151 (0.64),←,
4,"Watson, Jobe",30y 125d,198 (87-4-107 44.95%),111 (0.56),←,
Totals,Totals,25y 112d,2283 (1153-38-1092 50.50%),1429 (0.63),,
C,"Hird, James",42y 129d,77 (40-1-36 52.60%),,←,
