Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",25y 143d,43 (15-0-28 34.88%),13 (0.30),21 (7-0-14 33.33%),5 (0.24)
22,"Bower, Nathan",22y 10d,22 (6-0-16 27.27%),9 (0.41),←,
17,"Broderick, Paul",24y 166d,104 (44-0-60 42.31%),87 (0.84),11 (5-0-6 45.45%),7 (0.64)
9,"Campbell, Wayne",21y 268d,62 (18-0-44 29.03%),40 (0.65),←,
44,"Daffy, Nick",21y 38d,15 (6-0-9 40.00%),8 (0.53),←,
14,"Dear, Greg",31y 62d,148 (107-0-41 72.30%),19 (0.13),11 (5-0-6 45.45%),1 (0.09)
18,"Edwards, Stuart",21y 332d,23 (7-0-16 30.43%),20 (0.87),←,
30,"Free, Tony",24y 356d,120 (36-0-84 30.00%),44 (0.37),←,
25,"Gale, Brendon",25y 335d,88 (27-0-61 30.68%),86 (0.98),←,
31,"Howat, John",23y 338d,47 (18-0-29 38.30%),11 (0.23),27 (8-0-19 29.63%),1 (0.04)
3,"Kellaway, Duncan",21y 121d,21 (8-0-13 38.10%),,←,
33,"Knights, Matthew",23y 256d,118 (34-0-84 28.81%),77 (0.65),←,
27,"Maxfield, Stuart",22y 70d,56 (14-0-42 25.00%),36 (0.64),←,
39,"Merenda, Mark",18y 232d,2 (2-0-0 100.00%),1 (0.50),←,
34,"Murphy, Justin",18y 55d,3 (2-0-1 66.67%),6 (2.00),←,
6,"Naish, Chris",22y 264d,73 (21-0-52 28.77%),112 (1.53),←,
19,"Neeld, Mark",22y 340d,53 (29-0-24 54.72%),22 (0.42),5 (3-0-2 60.00%),5 (1.00)
7,"Prescott, Ashley",21y 280d,6 (3-0-3 50.00%),,←,
4,"Rogers, Matthew",20y 205d,11 (5-0-6 45.45%),16 (1.45),←,
5,"Tape, Jamie",20y 74d,11 (5-0-6 45.45%),,←,
41,"Turner, Scott",24y 18d,66 (18-0-48 27.27%),26 (0.39),←,
Totals,Totals,22y 293d,1092 (425-0-667 38.92%),633 (0.58),,
C,"Northey, John",50y 354d,220 (105-1-114 47.95%),,31 (9-0-22 29.03%),
