Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",25y 73d,35 (11-0-24 31.43%),11 (0.31),13 (3-0-10 23.08%),3 (0.23)
17,"Broderick, Paul",24y 96d,96 (40-0-56 41.67%),80 (0.83),3 (1-0-2 33.33%),
21,"Bulluss, Paul",24y 76d,22 (5-0-17 22.73%),8 (0.36),←,
9,"Campbell, Wayne",21y 198d,56 (15-0-41 26.79%),36 (0.64),←,
14,"Dear, Greg",30y 357d,140 (103-0-37 73.57%),19 (0.14),3 (1-0-2 33.33%),1 (0.33)
2,"Dundas, Matthew",22y 123d,76 (27-0-49 35.53%),62 (0.82),3 (1-0-2 33.33%),1 (0.33)
20,"Elliott, Jamie",21y 62d,43 (15-0-28 34.88%),7 (0.16),3 (1-0-2 33.33%),
13,"Francis, Matthew",23y 223d,18 (4-0-14 22.22%),13 (0.72),←,
30,"Free, Tony",24y 286d,112 (32-0-80 28.57%),37 (0.33),←,
25,"Gale, Brendon",25y 265d,80 (23-0-57 28.75%),72 (0.90),←,
11,"Gale, Michael",27y 109d,108 (42-0-66 38.89%),30 (0.28),3 (1-0-2 33.33%),1 (0.33)
3,"Kellaway, Duncan",21y 51d,13 (4-0-9 30.77%),,←,
33,"Knights, Matthew",23y 186d,111 (31-0-80 27.93%),75 (0.68),←,
26,"Leys, Brian",26y 61d,101 (32-0-69 31.68%),17 (0.17),←,
27,"Maxfield, Stuart",22y,48 (10-0-38 20.83%),29 (0.60),←,
6,"Naish, Chris",22y 194d,65 (17-0-48 26.15%),96 (1.48),←,
12,"Richardson, Matthew",19y 21d,17 (4-0-13 23.53%),47 (2.76),←,
32,"Robins, Haydn",21y 243d,23 (8-0-15 34.78%),2 (0.09),3 (1-0-2 33.33%),1 (0.33)
4,"Rogers, Matthew",20y 135d,3 (1-0-2 33.33%),6 (2.00),←,
5,"Tape, Jamie",20y 4d,3 (1-0-2 33.33%),,←,
41,"Turner, Scott",23y 313d,58 (14-0-44 24.14%),20 (0.34),←,
Totals,Totals,23y 146d,1228 (439-0-789 35.75%),667 (0.54),,
C,"Northey, John",50y 284d,212 (101-1-110 47.88%),,23 (5-0-18 21.74%),
