Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",8,3,11,19,,1.0,,4.0,,5.0,6.0,4.0,1.0,1.0,,9.0,12.0,,,1.0,,1.0,78.0
5,"Broadbent, Matthew",9,2,5,14,,,,3.0,2.0,1.0,,3.0,1.0,1.0,,7.0,6.0,1.0,,1.0,,,89.0
25,"Cassisi, Domenic",4,1,5,9,,,,3.0,,1.0,2.0,3.0,1.0,,,4.0,5.0,,,2.0,,,87.0
18,"Cornes, Kane",15,3,14,29,,1.0,,5.0,1.0,5.0,2.0,1.0,2.0,,,4.0,23.0,,,1.0,1.0,2.0,94.0
7,"Ebert, Brad",10,2,5,15,,1.0,1.0,4.0,1.0,4.0,5.0,2.0,1.0,1.0,,10.0,5.0,,,1.0,,2.0,86.0
9,"Gray, Robbie",18,5,12,30,1,2.0,1.0,4.0,2.0,6.0,7.0,5.0,1.0,2.0,,14.0,16.0,,1.0,1.0,,1.0,80.0
36,"Hombsch, Jack",9,4,9,18,,,,2.0,1.0,3.0,,3.0,,,,5.0,12.0,,,6.0,,,98.0
24 ↑,"Impey, Jarman",3,,1,4,1,1.0,,2.0,,,,2.0,,1.0,,1.0,3.0,,,,,,25.0
42 ↓,"Jonas, Tom",3,3,4,7,,,,2.0,1.0,,,1.0,1.0,,,1.0,6.0,,,5.0,,,66.0
23,"Lobbe, Matthew",3,1,5,8,,,25.0,8.0,1.0,,2.0,1.0,1.0,,,4.0,5.0,,,3.0,,1.0,77.0
6,"Monfries, Angus",6,1,4,10,3,1.0,,7.0,,2.0,1.0,,2.0,,,5.0,5.0,,,2.0,,1.0,92.0
38,"Newton, Ben",4,4,11,15,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,7.0,7.0,,1.0,,,1.0,80.0
29,"Pittard, Jasper",12,2,6,18,,,2.0,4.0,3.0,2.0,2.0,1.0,1.0,,,3.0,14.0,,,4.0,2.0,,81.0
21,"Polec, Jared",20,2,10,30,3,,,2.0,1.0,9.0,4.0,1.0,3.0,,3.0,10.0,20.0,,,1.0,3.0,,91.0
28,"Schulz, Jay",9,7,3,12,6,,,,,1.0,,1.0,,,1.0,6.0,6.0,4.0,6.0,2.0,,,93.0
14,"Stewart, Paul",11,7,11,22,,,,2.0,2.0,4.0,,2.0,,1.0,,7.0,15.0,1.0,,5.0,,1.0,82.0
12,"Trengove, Jackson",8,3,8,16,,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,8.0,8.0,1.0,,1.0,,,87.0
39,"Westhoff, Justin",10,4,3,13,,1.0,3.0,,1.0,4.0,,3.0,,1.0,,2.0,11.0,,,1.0,,1.0,94.0
19,"White, Matt",13,7,7,20,3,,,3.0,1.0,6.0,2.0,1.0,1.0,,,5.0,14.0,,1.0,,,1.0,87.0
16,"Wines, Ollie",16,2,12,28,,1.0,2.0,4.0,1.0,6.0,6.0,4.0,1.0,,,16.0,12.0,,1.0,,,,78.0
20,"Wingard, Chad",9,1,7,16,3,,,2.0,,3.0,2.0,2.0,,,,10.0,6.0,1.0,1.0,1.0,,,90.0
40,"Young, Aaron",7,5,11,18,,,,3.0,,6.0,5.0,1.0,1.0,,,9.0,9.0,,,1.0,,3.0,65.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,69,164,371,20,12.0,38.0,69.0,21.0,71.0,48.0,43.0,19.0,9.0,4.0,147.0,220.0,8.0,11.0,39.0,6.0,15.0,
Opposition,Opposition,215,105,158,373,15,7.0,49.0,70.0,49.0,39.0,41.0,50.0,9.0,19.0,2.0,126.0,244.0,6.0,12.0,53.0,9.0,6.0,
