Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Burgoyne, Shaun",6,3,4,10,,1.0,,3.0,,,,3.0,,1.0,,6.0,5.0,,,2.0,,1.0,77.0
30,"Day, Will",10,8,9,19,,,,,5.0,3.0,,4.0,,,,2.0,15.0,1.0,,,,,85.0
12,"Frawley, James",3,1,6,9,,,,,4.0,,,,1.0,,,4.0,5.0,,,6.0,,,85.0
8,"Frost, Sam",8,8,4,12,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,6.0,7.0,3.0,,3.0,,,88.0
19,"Gunston, Jack",7,5,,7,3,,,,,3.0,,,1.0,,,2.0,5.0,1.0,2.0,1.0,,,93.0
15,"Hardwick, Blake",11,6,5,16,,,,,3.0,,1.0,1.0,,,,5.0,11.0,1.0,,1.0,,,85.0
31,"Henderson, Ricky",14,9,9,23,,,,2.0,4.0,3.0,1.0,3.0,,,,6.0,16.0,,,1.0,,,84.0
2,"Lewis, Mitch",6,2,2,8,,1.0,,,,2.0,1.0,1.0,,1.0,,4.0,4.0,,,,,,86.0
7,"McEvoy, Ben",2,2,4,6,,,16.0,,,,2.0,3.0,,1.0,,5.0,3.0,1.0,,6.0,,,85.0
38,"Minchington, Darren",7,3,6,13,,1.0,,2.0,,1.0,1.0,,1.0,,,9.0,4.0,1.0,,1.0,,,82.0
3,"Mitchell, Tom",8,1,12,20,,,,4.0,,1.0,1.0,1.0,1.0,,,4.0,16.0,,,,,1.0,91.0
35,"Morris, Josh",5,3,4,9,1,1.0,,2.0,,,1.0,2.0,1.0,1.0,,4.0,4.0,,2.0,,,,73.0
1,"Morrison, Harry",7,5,6,13,,,,1.0,1.0,,,1.0,,1.0,,4.0,9.0,,,2.0,,,78.0
23,"OBrien, Tim",1,1,,1,,,2.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,12.0
10,"OMeara, Jaeger",13,5,6,19,1,,,4.0,2.0,3.0,3.0,8.0,1.0,4.0,,6.0,14.0,,,1.0,,1.0,84.0
21,"Scully, Tom",7,3,6,13,,,,1.0,2.0,3.0,,2.0,1.0,,,2.0,10.0,,,,,2.0,92.0
26,"Shiels, Liam",6,2,10,16,,,,2.0,,2.0,1.0,1.0,1.0,,,7.0,9.0,,,2.0,,,80.0
6,"Sicily, James",16,8,8,24,,,,,9.0,3.0,2.0,1.0,3.0,1.0,,9.0,14.0,2.0,,1.0,1.0,,89.0
16,"Smith, Isaac",6,1,8,14,,,,3.0,2.0,4.0,,,1.0,,,2.0,12.0,,,,,,89.0
24,"Stratton, Ben",4,3,2,6,,,,1.0,1.0,,,3.0,1.0,2.0,,1.0,5.0,,,1.0,,,89.0
20,"Wingard, Chad",3,2,7,10,2,,,4.0,,1.0,1.0,2.0,1.0,1.0,,6.0,5.0,,1.0,1.0,,,85.0
5,"Worpel, James",9,2,5,14,,,,4.0,1.0,2.0,3.0,5.0,1.0,3.0,,4.0,10.0,,,1.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,159,83,123,282,7,6.0,18.0,35.0,37.0,32.0,18.0,43.0,16.0,17.0,,99.0,183.0,11.0,5.0,31.0,1.0,6.0,
Opposition,Opposition,175,79,141,316,14,7.0,30.0,47.0,26.0,54.0,31.0,44.0,17.0,16.0,6.0,124.0,192.0,19.0,15.0,34.0,5.0,11.0,
