Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",25y 311d,35 (18-0-17 51.43%),13 (0.37),20 (12-0-8 60.00%),9 (0.45)
4,"Bontempelli, Marcus",28y 128d,219 (121-0-98 55.25%),206 (0.94),←,
29,"Bramble, Lachlan",25y 347d,33 (11-2-20 36.36%),3 (0.09),3 (2-0-1 66.67%),1 (0.33)
31,"Dale, Bailey",27y 253d,134 (73-0-61 54.48%),78 (0.58),←,
35,"Daniel, Caleb",27y 268d,179 (98-0-81 54.75%),48 (0.27),←,
10,"Darcy, Sam",20y 256d,9 (4-0-5 44.44%),6 (0.67),←,
15,"Duryea, Taylor",32y 342d,193 (127-1-65 66.06%),25 (0.13),75 (45-0-30 60.00%),4 (0.05)
44,"English, Tim",26y 234d,111 (61-0-50 54.95%),65 (0.59),←,
12,"Gallagher, Harvey",20y 187d,3 (2-0-1 66.67%),3 (1.00),←,
39,"Johannisen, Jason",31y 144d,190 (100-0-90 52.63%),75 (0.39),←,
19,"Jones, Liam",33y 36d,182 (69-0-113 37.91%),84 (0.46),87 (39-0-48 44.83%),68 (0.78)
24,"Khamis, Buku",24y 7d,13 (9-0-4 69.23%),7 (0.54),←,
21,"Liberatore, Tom",31y 320d,219 (108-0-111 49.32%),82 (0.37),←,
11,"Macrae, Jack",29y 241d,231 (123-0-108 53.25%),54 (0.23),←,
33,"Naughton, Aaron",24y 122d,126 (70-0-56 55.56%),195 (1.55),←,
25,"Poulter, Caleb",21y 171d,23 (9-0-14 39.13%),5 (0.22),11 (6-0-5 54.55%),3 (0.27)
9,"Sanders, Ryley",19y 70d,3 (2-0-1 66.67%),,←,
1,"Treloar, Adam",31y 22d,234 (106-1-127 45.51%),139 (0.59),61 (36-0-25 59.02%),42 (0.69)
2,"Ugle-Hagan, Jamarra",21y 362d,48 (25-0-23 52.08%),64 (1.33),←,
23,"Vandermeer, Laitham",25y 57d,47 (25-0-22 53.19%),22 (0.47),←,
3,"Weightman, Cody",23y 76d,62 (34-0-28 54.84%),108 (1.74),←,
14,"West, Rhylee",23y 263d,40 (23-0-17 57.50%),23 (0.57),←,
34,"Williams, Bailey",26y 173d,130 (70-0-60 53.85%),29 (0.22),←,
Totals,Totals,26y 80d,2464 (1288-4-1172 52.27%),1334 (0.54),,
C,"Beveridge, Luke",53y 221d,209 (118-0-91 56.46%),,←,
