Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",8,3,8,16,2,,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,,8.0,9.0,,,3.0,,1.0,86.0
15,"Anderson, Noah",10,1,7,17,1,1.0,,6.0,1.0,3.0,4.0,,,,,9.0,8.0,,,2.0,1.0,,82.0
10,"Ballard, Charlie",8,3,5,13,,,,3.0,3.0,1.0,,2.0,1.0,,,4.0,7.0,1.0,,9.0,,,91.0
30 ↓,"Casboult, Levi",3,2,1,4,,,3.0,,,,,2.0,,,,3.0,1.0,1.0,,,,,36.0
1,"Chol, Mabior",5,1,1,6,,1.0,2.0,6.0,1.0,1.0,1.0,,,,,3.0,1.0,,,2.0,,,83.0
25,"Collins, Sam",5,4,7,12,,,,1.0,2.0,,,6.0,1.0,1.0,,6.0,6.0,,,5.0,,,78.0
33,"Constable, Charlie",23,4,3,26,,,,,8.0,2.0,,6.0,,,,5.0,14.0,,,5.0,,,81.0
5,"Davies, Alex",8,2,8,16,,,,,,2.0,2.0,4.0,,1.0,,9.0,7.0,,,1.0,,1.0,69.0
50,"Farrar, Jy",11,3,7,18,,,,3.0,7.0,2.0,,5.0,2.0,1.0,,8.0,10.0,,,6.0,,,86.0
8 ↑,"Fiorini, Brayden",7,1,2,9,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,3.0,4.0,,,1.0,,,39.0
3,"Flanders, Sam",9,2,10,19,2,,,1.0,2.0,2.0,,4.0,,,,6.0,13.0,,1.0,,,1.0,83.0
36,"Hollands, Elijah",12,3,3,15,,1.0,,,,1.0,1.0,6.0,,2.0,,6.0,9.0,,,,,,85.0
7,"Holman, Nick",7,3,8,15,1,,,4.0,1.0,4.0,2.0,2.0,1.0,,,12.0,4.0,1.0,1.0,4.0,,1.0,89.0
40,"Jeffrey, Joel",5,,2,7,1,,,6.0,,,,4.0,,1.0,,3.0,3.0,,,1.0,,,72.0
34,"King, Ben",1,1,4,5,1,,,,,,,4.0,,,,3.0,3.0,,1.0,2.0,,1.0,74.0
22,"Long, Ben",9,1,4,13,,,,2.0,4.0,,1.0,4.0,,2.0,,5.0,6.0,,,4.0,,,88.0
13,"Lukosius, Jack",8,3,3,11,,,,2.0,3.0,6.0,,2.0,2.0,1.0,,5.0,5.0,,,1.0,,1.0,76.0
44,"Macpherson, Darcy",14,5,8,22,,,,3.0,2.0,1.0,,2.0,1.0,1.0,,4.0,15.0,,,1.0,,,86.0
11,"Miller, Touk",13,1,16,29,,,,8.0,3.0,5.0,7.0,5.0,2.0,,,12.0,18.0,,,1.0,,1.0,84.0
18,"Rowell, Matt",17,2,11,28,,,,8.0,2.0,3.0,9.0,4.0,4.0,2.0,,21.0,11.0,,,3.0,,,88.0
24,"Swallow, David",13,3,7,20,1,,,2.0,,1.0,5.0,2.0,1.0,1.0,,9.0,11.0,,,2.0,,,76.0
32,"Uwland, Bodhi",14,3,6,20,,,,1.0,5.0,2.0,1.0,4.0,1.0,,,5.0,9.0,,,5.0,,,79.0
28,"Witts, Jarrod",15,5,10,25,,1.0,51.0,1.0,2.0,5.0,10.0,4.0,4.0,1.0,,16.0,10.0,1.0,,2.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,56,141,366,9,7.0,56.0,60.0,48.0,44.0,46.0,78.0,21.0,15.0,,165.0,184.0,4.0,3.0,60.0,1.0,7.0,
Opposition,Opposition,259,89,158,417,16,14.0,22.0,84.0,34.0,64.0,39.0,68.0,15.0,21.0,6.0,159.0,239.0,7.0,12.0,60.0,6.0,10.0,
