Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",26y 332d,42 (35-0-7 83.33%),10 (0.24),←,
14,"Birchall, Grant",25y 235d,168 (110-1-57 65.77%),22 (0.13),←,
22,"Breust, Luke",22y 313d,65 (54-0-11 83.08%),114 (1.75),←,
9,"Burgoyne, Shaun",30y 334d,243 (163-1-79 67.28%),223 (0.92),86 (66-1-19 77.33%),52 (0.60)
23,"Franklin, Lance",26y 233d,181 (108-1-72 59.94%),579 (3.20),←,
6,"Gibson, Josh",29y 191d,147 (89-2-56 61.22%),2 (0.01),82 (60-1-21 73.78%),
18,"Guerra, Brent",31y 114d,254 (174-1-79 68.70%),108 (0.43),158 (105-1-52 66.77%),25 (0.16)
19,"Gunston, Jack",21y 339d,55 (39-0-16 70.91%),101 (1.84),41 (34-0-7 82.93%),81 (1.98)
20,"Hale, David",29y 121d,196 (109-2-85 56.12%),182 (0.93),67 (53-0-14 79.10%),63 (0.94)
10,"Hill, Bradley",20y 73d,28 (24-0-4 85.71%),20 (0.71),←,
15,"Hodge, Luke",29y 97d,227 (126-1-100 55.73%),155 (0.68),←,
17,"Lake, Brian",31y 205d,217 (108-2-107 50.23%),34 (0.16),20 (18-0-2 90.00%),2 (0.10)
3,"Lewis, Jordan",27y 149d,192 (115-1-76 60.16%),107 (0.56),←,
5,"Mitchell, Sam",30y 343d,244 (142-1-101 58.40%),58 (0.24),←,
28,"Puopolo, Paul",25y 292d,62 (51-0-11 82.26%),47 (0.76),←,
33,"Rioli, Cyril",24y 68d,120 (81-1-38 67.92%),158 (1.32),←,
2,"Roughead, Jarryd",26y 240d,183 (112-1-70 61.48%),364 (1.99),←,
12,"Sewell, Brad",29y 230d,189 (113-1-75 60.05%),28 (0.15),←,
26,"Shiels, Liam",22y 144d,80 (57-0-23 71.25%),22 (0.28),←,
16,"Smith, Isaac",24y 264d,61 (51-0-10 83.61%),54 (0.89),←,
24,"Stratton, Ben",24y 203d,76 (55-1-20 73.03%),1 (0.01),←,
11,"Whitecross, Brendan",23y 238d,84 (57-1-26 68.45%),38 (0.45),←,
Totals,Totals,26y 233d,3114 (1973-18-1123 63.36%),2427 (0.78),,
C,"Clarkson, Alastair",45y 146d,212 (128-1-83 60.61%),,←,
