Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Ball, Matthew",10,3,7,17,,1.0,,6.0,1.0,3.0,7.0,1.0,1.0,1.0,,11.0,6.0,1.0,,4.0,,,98.0
33,"Barlow, Kris",3,1,4,7,,,,3.0,1.0,1.0,1.0,,,,,4.0,3.0,,,1.0,,,48.0
20,"Beaumont, Simon",15,10,5,20,,1.0,1.0,,,3.0,1.0,2.0,1.0,,,9.0,11.0,2.0,1.0,4.0,,,83.0
39,"Campbell, Robert",4,,6,10,,,5.0,,1.0,1.0,1.0,2.0,,2.0,,5.0,5.0,,,1.0,,,74.0
25,"Clarke, Tim",7,3,11,18,,2.0,,6.0,,2.0,4.0,3.0,1.0,2.0,,8.0,10.0,,1.0,1.0,,1.0,100.0
24,"Croad, Trent",11,8,3,14,,,,3.0,4.0,4.0,,1.0,,1.0,,5.0,9.0,4.0,,3.0,,,100.0
19,"Dixon, Ben",1,,1,2,,,,,,,,1.0,,,,1.0,1.0,,,,,,36.0
1,"Everitt, Peter",13,5,3,16,3,,21.0,2.0,2.0,7.0,6.0,,1.0,,,11.0,6.0,1.0,1.0,4.0,,1.0,96.0
34,"Graham, Mark",8,6,2,10,,,,,4.0,,,,1.0,,,1.0,9.0,,,4.0,,,100.0
29,"Greene, Steven",14,5,4,18,,,,3.0,4.0,3.0,3.0,6.0,1.0,2.0,,5.0,13.0,,,1.0,,1.0,100.0
3,"Hay, Jonathan",5,1,5,10,,,,1.0,4.0,,2.0,2.0,1.0,1.0,,5.0,4.0,,,4.0,,,100.0
15,"Hodge, Luke",11,4,6,17,1,,,4.0,,4.0,1.0,4.0,1.0,2.0,,5.0,11.0,1.0,,2.0,,1.0,84.0
8,"Jacobs, Danny",3,2,5,8,,,,,4.0,,,1.0,,1.0,,5.0,3.0,,,6.0,,,90.0
22,"Kane, Ben",6,3,4,10,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,,6.0,5.0,,,2.0,3.0,,61.0
37,"Lekkas, Angelo",16,4,5,21,1,1.0,,3.0,3.0,3.0,1.0,,,,,3.0,15.0,,,,,,93.0
5,"Mitchell, Sam",9,1,6,15,1,,,3.0,,4.0,5.0,3.0,2.0,,,9.0,5.0,,,,,,79.0
40,"Osborne, Michael",2,2,1,3,,,,2.0,,,,,,,,,2.0,,,3.0,,,59.0
16,"Ries, Nick",9,4,13,22,,,,2.0,1.0,4.0,4.0,3.0,2.0,1.0,,10.0,11.0,,,3.0,,,100.0
28,"Sewell, Brad",2,1,2,4,,,,2.0,,,2.0,,,,,2.0,2.0,,,1.0,,,30.0
11,"Smith, Joel",8,1,3,11,,1.0,,1.0,3.0,1.0,,5.0,,,,3.0,7.0,,1.0,,2.0,,100.0
23,"Thompson, Nathan",14,10,3,17,4,1.0,1.0,1.0,,7.0,,2.0,6.0,2.0,3.0,10.0,8.0,3.0,3.0,1.0,,1.0,100.0
6,"Williams, Mark",5,5,1,6,2,1.0,,1.0,,,,1.0,,,,1.0,5.0,,5.0,,,1.0,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,79,100,276,12,10.0,28.0,44.0,34.0,49.0,39.0,38.0,19.0,15.0,3.0,119.0,151.0,12.0,12.0,45.0,5.0,6.0,
Opposition,Opposition,197,103,118,315,12,14.0,37.0,50.0,32.0,50.0,27.0,35.0,15.0,19.0,3.0,98.0,209.0,6.0,15.0,52.0,7.0,7.0,
