North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Edwards, Aaron",25y 82d,35 (20-1-14 58.57%),41 (1.17),31 (16-1-14 53.23%),39 (1.26)
11,"Firrito, Michael",25y 177d,114 (59-1-54 52.19%),18 (0.16),←,
38,"Gibson, Josh",25y 71d,52 (26-0-26 50.00%),1 (0.02),←,
22,"Goldstein, Todd",20y 326d,7 (5-0-2 71.43%),3 (0.43),←,
17,"Grima, Nathan",23y 291d,2 (1-0-1 50.00%),,←,
31,"Hale, David",25y 1d,110 (50-1-59 45.91%),96 (0.87),←,
39,"Harding, Leigh",28y 27d,120 (59-2-59 50.00%),143 (1.19),←,
1,"McIntosh, Hamish",24y 261d,66 (29-1-36 44.70%),33 (0.50),←,
42,"McMahon, Scott",22y 355d,38 (22-0-16 57.89%),22 (0.58),←,
20,"Petrie, Drew",26y 220d,163 (80-2-81 49.69%),136 (0.83),←,
5,"Power, Sam",25y 325d,115 (43-3-69 38.70%),18 (0.16),31 (15-1-15 50.00%),2 (0.06)
3,"Rawlings, Brady",27y 347d,188 (97-1-90 51.86%),58 (0.31),←,
15,"Ross, Ben",20y 244d,6 (5-0-1 83.33%),2 (0.33),←,
7,"Simpson, Adam",33y 96d,297 (170-2-125 57.58%),81 (0.27),←,
9,"Swallow, Andrew",21y 355d,49 (23-0-26 46.94%),18 (0.37),←,
12,"Thomas, Lindsay",21y 84d,44 (22-1-21 51.14%),52 (1.18),←,
16,"Thompson, Scott",23y 14d,15 (4-1-10 30.00%),,←,
14,"Urquhart, Gavin",21y 5d,22 (10-0-12 45.45%),,←,
35,"Warren, Ben",20y 101d,6 (3-0-3 50.00%),6 (1.00),←,
8,"Wells, Daniel",24y 109d,128 (65-2-61 51.56%),69 (0.54),←,
37,"Wright, Sam",18y 312d,2 (1-0-1 50.00%),2 (1.00),←,
19,"Ziebell, Jack",18y 84d,8 (4-0-4 50.00%),2 (0.25),←,
Totals,Totals,23y 309d,1587 (798-18-771 50.28%),801 (0.50),,
C,"Laidley, Dani",42y 57d,146 (72-2-72 50.00%),,←,
