Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Ballantyne, Jon",25y 309d,28 (13-0-15 46.43%),46 (1.64),8 (4-0-4 50.00%),
3,"Brereton, Dermott",30y 288d,201 (144-2-55 72.14%),440 (2.19),5 (1-1-3 30.00%),6 (1.20)
5,"Buckley, Nathan",22y 312d,53 (19-1-33 36.79%),49 (0.92),33 (15-1-17 46.97%),28 (0.85)
17,"Burns, Scott",20y 162d,10 (3-1-6 35.00%),1 (0.10),←,
28,"Crosisca, Gavin",26y 261d,150 (87-4-59 59.33%),48 (0.32),←,
43,"Curran, Chris",20y 304d,7 (3-1-3 50.00%),,←,
2,"Francis, Tony",26y 63d,96 (57-2-37 60.42%),64 (0.67),←,
15,"Hassall, Jon",21y 293d,33 (15-1-17 46.97%),9 (0.27),←,
38,"James, Aaron",18y 215d,9 (4-1-4 50.00%),3 (0.33),←,
1,"Monkhorst, Damian",25y 286d,127 (76-3-48 61.02%),28 (0.22),←,
6,"Patterson, Stephen",24y 150d,7 (3-0-4 42.86%),5 (0.71),←,
4,"Pert, Gary",30y 6d,223 (115-0-108 51.57%),45 (0.20),60 (38-0-22 63.33%),3 (0.05)
13,"Richardson, Alan",30y 17d,97 (55-3-39 58.25%),10 (0.10),←,
16,"Richardson, Mark",22y 215d,20 (13-0-7 65.00%),31 (1.55),←,
36,"Rocca, Saverio",21y 195d,59 (32-1-26 55.08%),190 (3.22),←,
32,"Rowe, Brad",25y 192d,60 (29-0-31 48.33%),69 (1.15),46 (26-0-20 56.52%),60 (1.30)
29,"Russell, Scott",25y 27d,113 (68-2-43 61.06%),72 (0.64),←,
14,"Watson, Shane",21y 106d,62 (31-1-30 50.81%),41 (0.66),←,
27,"Wild, Jason",19y 113d,6 (3-1-2 58.33%),2 (0.33),←,
10,"Williams, Paul",22y 61d,80 (43-1-36 54.38%),91 (1.14),←,
19,"Wright, Graham",26y 362d,139 (89-3-47 65.11%),91 (0.65),←,
Totals,Totals,24y 83d,1580 (902-28-650 57.09%),1335 (0.84),,
C,"Matthews, Leigh",43y 94d,212 (120-4-88 57.55%),,←,
