Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Anthony, John",9,7,7,16,,,1.0,,3.0,1.0,,3.0,2.0,3.0,,7.0,9.0,2.0,,4.0,,,92.0
21,"Barlow, Michael",11,3,21,32,,1.0,,,4.0,2.0,3.0,2.0,2.0,,,9.0,22.0,,,,,1.0,87.0
26,"Bradley, Kepler",5,3,1,6,2,1.0,,2.0,,,,1.0,,1.0,,2.0,3.0,1.0,1.0,,,,84.0
6,"Broughton, Greg",8,2,10,18,,,,3.0,1.0,3.0,1.0,2.0,3.0,1.0,,8.0,10.0,,,3.0,,,94.0
30,"Clarke, Zac",4,,12,16,,,13.0,2.0,,4.0,4.0,4.0,1.0,2.0,,6.0,10.0,,,3.0,,,83.0
15,"Crowley, Ryan",4,4,5,9,2,,,2.0,,2.0,,3.0,,1.0,,5.0,4.0,2.0,2.0,1.0,,1.0,95.0
41,"Duffield, Paul",12,7,8,20,,,,2.0,3.0,3.0,2.0,2.0,1.0,1.0,,7.0,13.0,,,2.0,,1.0,90.0
28,"Faulks, Peter",1,3,5,6,,,,2.0,,,,1.0,,1.0,,1.0,5.0,,,6.0,,,49.0
7,"Fyfe, Nat",11,2,16,27,2,,,5.0,2.0,4.0,6.0,4.0,1.0,,,12.0,14.0,1.0,,1.0,1.0,,89.0
32,"Hill, Stephen",9,5,21,30,,,,,1.0,1.0,5.0,4.0,1.0,,,12.0,17.0,1.0,,3.0,1.0,,87.0
19 ↑,"Hinkley, Clayton",8,3,8,16,,,,4.0,1.0,2.0,1.0,3.0,1.0,1.0,,3.0,13.0,,,2.0,,1.0,54.0
5 ↓,"Ibbotson, Garrick",6,2,1,7,,,,,3.0,,,,1.0,,,2.0,5.0,,,,1.0,,28.0
37,"Johnson, Michael",7,5,10,17,,,,,1.0,3.0,,2.0,,,,6.0,10.0,,,5.0,,,90.0
34,"Lower, Nick",19,3,18,37,1,,,4.0,,3.0,11.0,8.0,1.0,3.0,,19.0,18.0,,,5.0,,1.0,87.0
23,"Mayne, Chris",5,3,9,14,,,,5.0,,1.0,1.0,3.0,,1.0,,4.0,9.0,,,5.0,,,91.0
18,"McPharlin, Luke",8,5,5,13,,,,1.0,4.0,,,4.0,1.0,2.0,,3.0,9.0,,,1.0,1.0,,98.0
13,"Mzungu, Tendai",12,6,6,18,,,,4.0,1.0,1.0,,8.0,,2.0,,4.0,14.0,1.0,,3.0,1.0,,78.0
10,"Palmer, Rhys",15,6,9,24,,,,4.0,4.0,1.0,1.0,4.0,,,,2.0,22.0,,,,,,89.0
46,"Pearce, Clancee",8,4,9,17,,1.0,,1.0,1.0,3.0,,3.0,1.0,1.0,,4.0,13.0,,,,,1.0,85.0
31,"Sandilands, Aaron",8,5,16,24,1,,37.0,,1.0,2.0,10.0,7.0,2.0,5.0,,17.0,8.0,3.0,2.0,2.0,,,84.0
3,"Schammer, Byron",6,3,6,12,,,,2.0,,1.0,1.0,1.0,,,,4.0,9.0,,,1.0,,,77.0
8,"Suban, Nick",14,2,5,19,,,,1.0,7.0,,1.0,5.0,,2.0,,3.0,13.0,,,2.0,3.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,83,208,398,8,4.0,51.0,44.0,37.0,37.0,47.0,74.0,18.0,27.0,,140.0,250.0,11.0,5.0,49.0,8.0,6.0,
Opposition,Opposition,247,109,208,455,20,12.0,22.0,64.0,26.0,59.0,34.0,42.0,27.0,18.0,6.0,141.0,306.0,11.0,10.0,43.0,18.0,14.0,
