Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 309d,42 (22-0-20 52.38%),18 (0.43),←,
20,"Brogan, Dean",30y 174d,132 (83-1-48 63.26%),41 (0.31),←,
7,"Burgoyne, Peter",31y 128d,234 (131-3-100 56.62%),193 (0.82),←,
27,"Carlile, Alipate",22y 37d,43 (20-0-23 46.51%),1 (0.02),←,
2,"Carr, Josh",29y 38d,195 (121-1-73 62.31%),106 (0.54),112 (81-1-30 72.77%),62 (0.55)
1,"Cassisi, Domenic",26y 257d,138 (80-1-57 58.33%),59 (0.43),←,
30,"Chaplin, Troy",23y 103d,72 (36-1-35 50.69%),9 (0.13),←,
18,"Cornes, Kane",26y 152d,173 (102-1-70 59.25%),71 (0.41),←,
33,"Ebert, Brett",25y 200d,109 (55-1-53 50.92%),162 (1.49),←,
5,"Lade, Brendon",32y 331d,223 (125-3-95 56.73%),175 (0.78),←,
44,"Logan, Tom",23y 339d,47 (20-0-27 42.55%),12 (0.26),44 (20-0-24 45.45%),12 (0.27)
26,"Lower, Nick",21y 348d,17 (6-0-11 35.29%),,←,
11,"Motlop, Marlon",19y 50d,4 (3-0-1 75.00%),2 (0.50),←,
6,"Pearce, Danyle",23y 60d,82 (39-0-43 47.56%),50 (0.61),←,
36,"Pettigrew, Michael",24y 82d,87 (41-0-46 47.13%),25 (0.29),←,
15,"Rodan, David",25y 241d,121 (48-0-73 39.67%),100 (0.83),56 (29-0-27 51.79%),57 (1.02)
3,"Salopek, Steven",23y 350d,88 (46-0-42 52.27%),41 (0.47),←,
9,"Surjan, Jacob",23y 295d,77 (41-0-36 53.25%),12 (0.16),←,
28,"Thurstans, Toby",28y 296d,101 (60-1-40 59.90%),55 (0.54),←,
16,"Tredrea, Warren",30y 164d,238 (137-2-99 57.98%),519 (2.18),←,
39,"Westhoff, Justin",22y 248d,40 (20-0-20 50.00%),63 (1.58),←,
40,"Westhoff, Matthew",21y 1d,5 (3-0-2 60.00%),5 (1.00),←,
Totals,Totals,25y 125d,2268 (1239-15-1014 54.63%),1719 (0.76),,
C,"Williams, Mark",50y 289d,247 (142-2-103 57.89%),,←,
