Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
60,"Anderson, Stephen",23y 93d,3 (2-1-0 83.33%),2 (0.67),←,
12,"Banks, Denis",31y 308d,160 (95-2-63 60.00%),110 (0.69),←,
17,"Barwick, Doug",29y 73d,141 (77-3-61 55.67%),210 (1.49),65 (42-3-20 66.92%),82 (1.26)
26,"Brown, Gavin",23y 207d,81 (46-3-32 58.64%),77 (0.95),←,
21,"Christian, Michael",26y 242d,79 (43-2-34 55.70%),16 (0.20),←,
28,"Crosisca, Gavin",22y 217d,77 (48-3-26 64.29%),35 (0.45),←,
35,"Daicos, Peter",29y 212d,212 (123-4-85 58.96%),424 (2.00),←,
2,"Francis, Tony",22y 19d,21 (14-2-5 71.43%),18 (0.86),←,
3,"Gayfer, Michael",25y 246d,95 (57-1-37 60.53%),1 (0.01),←,
23,"Kelly, Craig",24y 308d,45 (27-2-16 62.22%),19 (0.42),←,
44,"Kerrison, Shane",26y 23d,90 (51-2-37 57.78%),10 (0.11),←,
30,"Manson, James",24y 169d,93 (54-3-36 59.68%),82 (0.88),←,
42,"Millane, Darren",25y 254d,134 (76-3-55 57.84%),67 (0.50),←,
1,"Monkhorst, Damian",21y 242d,45 (30-2-13 68.89%),5 (0.11),←,
16,"Richardson, Mark",18y 171d,1 (1-0-0 100.00%),3 (3.00),←,
29,"Russell, Scott",20y 348d,31 (22-2-7 74.19%),19 (0.61),←,
22,"Shaw, Tony",30y 271d,248 (141-3-104 57.46%),142 (0.57),←,
27,"Starcevich, Craig",23y 339d,69 (40-3-26 60.14%),102 (1.48),←,
24,"Turner, Jamie",28y 251d,132 (75-3-54 57.95%),27 (0.20),←,
37,"Williams, Paul",18y 17d,3 (2-0-1 66.67%),3 (1.00),←,
Totals,Totals,24y 328d,1760 (1024-44-692 58.18%),1372 (0.78),,
C,"Matthews, Leigh",39y 50d,119 (69-3-47 59.24%),,←,
