Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Doughty, Michael",12,7,12,24,1,,1.0,4.0,5.0,3.0,1.0,,2.0,,,5.0,15.0,,,3.0,1.0,,86.0
26,"Douglas, Richard",11,6,4,15,1,3.0,,8.0,,4.0,,4.0,1.0,1.0,,4.0,11.0,,3.0,,,1.0,87.0
9,"Edwards, Tyson",12,8,11,23,,1.0,,4.0,1.0,1.0,1.0,,1.0,,,7.0,16.0,,,,4.0,,70.0
36,"Goodwin, Simon",5,4,16,21,,,,2.0,2.0,2.0,,,,,,4.0,17.0,,,,,,92.0
37,"Hentschel, Trent",10,6,4,14,4,1.0,,1.0,,1.0,1.0,,,,,5.0,7.0,1.0,4.0,,1.0,1.0,92.0
18,"Johncock, Graham",10,8,13,23,,,,2.0,,,,4.0,1.0,1.0,,4.0,20.0,,,1.0,2.0,,89.0
21,"Knights, Chris",8,5,8,16,1,,,3.0,1.0,,1.0,2.0,,2.0,,7.0,10.0,1.0,3.0,2.0,,,92.0
20,"Maric, Ivan",5,6,8,13,,,17.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,,7.0,6.0,2.0,,1.0,,,59.0
23,"McLeod, Andrew",18,2,8,26,,3.0,,5.0,2.0,6.0,2.0,5.0,,4.0,2.0,7.0,19.0,1.0,1.0,1.0,,2.0,79.0
22,"Otten, Andy",5,3,9,14,,,,3.0,,1.0,1.0,1.0,1.0,,,4.0,10.0,1.0,,3.0,,,96.0
40,"Porplyzia, Jason",7,5,4,11,2,,,4.0,,3.0,,3.0,,2.0,,3.0,8.0,1.0,3.0,1.0,,,90.0
3,"Reilly, Brent",14,6,9,23,,,,6.0,1.0,4.0,2.0,1.0,3.0,,,7.0,16.0,,1.0,1.0,,,81.0
25,"Rutten, Ben",8,5,5,13,,,,,4.0,1.0,,1.0,,1.0,1.0,1.0,12.0,1.0,,4.0,,,100.0
29,"Sellar, James",2,3,4,6,,1.0,15.0,3.0,,1.0,,4.0,,4.0,,1.0,5.0,,,1.0,1.0,,44.0
12,"Shirley, Robert",4,2,2,6,,1.0,,3.0,,1.0,,1.0,,1.0,,1.0,5.0,,,4.0,,,79.0
31,"Sloane, Rory",,1,6,6,,,,7.0,,,1.0,1.0,,1.0,,1.0,5.0,,,1.0,,,36.0
27,"Stevens, Scott",13,6,8,21,,,,1.0,5.0,3.0,,1.0,2.0,1.0,,8.0,13.0,2.0,,2.0,2.0,1.0,100.0
15,"Symes, Brad",12,5,7,19,,2.0,1.0,5.0,1.0,5.0,1.0,2.0,,2.0,,4.0,16.0,1.0,,2.0,2.0,1.0,78.0
5,"Thompson, Scott",11,7,8,19,2,,,3.0,1.0,2.0,3.0,3.0,,,,7.0,12.0,1.0,1.0,,,,85.0
4,"Tippett, Kurt",7,2,3,10,1,1.0,3.0,1.0,,2.0,1.0,5.0,2.0,3.0,,7.0,3.0,1.0,2.0,,,1.0,100.0
7,"van Berlo, Nathan",7,2,11,18,,,1.0,7.0,,2.0,1.0,4.0,1.0,3.0,,6.0,11.0,1.0,,1.0,,,89.0
17,"Vince, Bernie",10,9,23,33,1,1.0,,4.0,1.0,2.0,6.0,2.0,1.0,2.0,3.0,10.0,25.0,,1.0,2.0,1.0,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,108,183,374,13,16.0,38.0,80.0,25.0,46.0,26.0,45.0,17.0,29.0,6.0,110.0,262.0,14.0,19.0,30.0,14.0,7.0,
Opposition,Opposition,186,100,211,397,9,13.0,35.0,69.0,28.0,38.0,36.0,48.0,29.0,17.0,,114.0,281.0,4.0,12.0,34.0,2.0,6.0,
