Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",19y 249d,17 (11-0-6 64.71%),6 (0.35),←,
20,"Brogan, Dean",29y 114d,104 (70-1-33 67.79%),32 (0.31),←,
7,"Burgoyne, Peter",30y 68d,211 (120-3-88 57.58%),185 (0.88),←,
8,"Burgoyne, Shaun",25y 168d,132 (88-0-44 66.67%),153 (1.16),←,
27,"Carlile, Alipate",20y 342d,13 (7-0-6 53.85%),,←,
25,"Cassisi, Domenic",25y 197d,110 (69-1-40 63.18%),44 (0.40),←,
30,"Chaplin, Troy",22y 43d,44 (24-1-19 55.68%),5 (0.11),←,
35,"Cornes, Chad",28y 146d,188 (116-1-71 61.97%),152 (0.81),←,
18,"Cornes, Kane",25y 92d,143 (89-1-53 62.59%),65 (0.45),←,
33,"Ebert, Brett",24y 140d,82 (43-1-38 53.05%),118 (1.44),←,
5,"Lade, Brendon",31y 271d,198 (112-3-83 57.32%),158 (0.80),←,
4,"Motlop, Daniel",26y 21d,79 (35-1-43 44.94%),109 (1.38),32 (15-0-17 46.88%),56 (1.75)
16,"Pearce, Danyle",21y 365d,53 (27-0-26 50.94%),32 (0.60),←,
36,"Pettigrew, Michael",23y 21d,59 (30-0-29 50.85%),23 (0.39),←,
15,"Rodan, David",24y 181d,93 (36-0-57 38.71%),73 (0.78),28 (17-0-11 60.71%),30 (1.07)
3,"Salopek, Steven",22y 290d,66 (36-0-30 54.55%),34 (0.52),←,
14,"Stewart, Paul",20y 271d,3 (0-0-3 0.00%),,←,
9,"Surjan, Jacob",22y 235d,50 (28-0-22 56.00%),7 (0.14),←,
32,"Thomas, Matt",21y 39d,15 (4-0-11 26.67%),4 (0.27),←,
28,"Thurstans, Toby",27y 236d,86 (53-1-32 62.21%),50 (0.58),←,
1,"Tredrea, Warren",29y 104d,213 (126-2-85 59.62%),461 (2.16),←,
39,"Westhoff, Justin",21y 188d,19 (11-0-8 57.89%),35 (1.84),←,
Totals,Totals,24y 271d,1978 (1135-16-827 57.38%),1746 (0.88),,
C,"Williams, Mark",49y 229d,217 (129-2-86 59.91%),,←,
