Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 196d,112 (55-1-56 49.55%),44 (0.39),←,
50,"Brown, Ben",28y 246d,136 (70-1-65 51.84%),295 (2.17),6 (4-1-1 75.00%),8 (1.33)
31,"Fritsch, Bayley",24y 230d,78 (41-1-36 53.21%),96 (1.23),←,
11,"Gawn, Max",29y 206d,152 (66-1-85 43.75%),67 (0.44),←,
4,"Harmes, James",25y 292d,115 (55-0-60 47.83%),63 (0.55),←,
14,"Hibberd, Michael",31y 202d,170 (84-2-84 50.00%),14 (0.08),86 (44-1-41 51.74%),3 (0.03)
29,"Hunt, Jayden",26y 112d,92 (45-1-46 49.46%),43 (0.47),←,
6,"Jackson, Luke",19y 298d,23 (16-1-6 71.74%),12 (0.52),←,
23,"Jordon, James",20y 216d,18 (13-1-4 75.00%),6 (0.33),←,
15,"Langdon, Ed",25y 173d,102 (46-1-55 45.59%),46 (0.45),34 (21-1-12 63.24%),13 (0.38)
8,"Lever, Jake",25y 141d,110 (68-1-41 62.27%),3 (0.03),54 (30-1-23 56.48%),
1,"May, Steven",29y 195d,165 (61-2-102 37.58%),23 (0.14),42 (23-1-18 55.95%),2 (0.05)
25,"McDonald, Tom",28y 309d,188 (76-1-111 40.69%),138 (0.73),←,
30,"Neal-Bullen, Alex",25y 196d,98 (52-1-45 53.57%),75 (0.77),←,
13,"Oliver, Clayton",24y 2d,117 (62-1-54 53.42%),35 (0.30),←,
5,"Petracca, Christian",25y 201d,120 (61-1-58 51.25%),114 (0.95),←,
35,"Petty, Harry",21y 254d,23 (9-1-13 41.30%),6 (0.26),←,
36,"Pickett, Kysaiah",20y 52d,32 (20-1-11 64.06%),35 (1.09),←,
24,"Rivers, Trent",19y 359d,27 (18-1-8 68.52%),3 (0.11),←,
3,"Salem, Christian",26y 9d,123 (59-1-63 48.37%),23 (0.19),←,
9,"Spargo, Charlie",21y 241d,52 (33-1-18 64.42%),34 (0.65),←,
32,"Sparrow, Tom",21y 54d,21 (12-1-8 59.52%),7 (0.33),←,
7,"Viney, Jack",27y 102d,145 (55-1-89 38.28%),39 (0.27),←,
Totals,Totals,24y 361d,2219 (1077-24-1118 48.54%),1221 (0.55),,
C,"Goodwin, Simon",44y 210d,105 (55-1-49 52.86%),,104 (55-1-48 53.37%),
