Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 34d,109 (69-1-39 63.76%),6 (0.06),91 (62-1-28 68.68%),2 (0.02)
7,"Burgoyne, Peter",26y 198d,150 (88-2-60 59.33%),161 (1.07),←,
8,"Burgoyne, Shaun",21y 298d,62 (49-0-13 79.03%),80 (1.29),←,
9,"Carr, Josh",24y 107d,100 (72-1-27 72.50%),57 (0.57),←,
25,"Cassisi, Domenic",21y 327d,38 (30-0-8 78.95%),14 (0.37),←,
26,"Cochrane, Stuart",26y 25d,89 (51-0-38 57.30%),15 (0.17),39 (28-0-11 71.79%),4 (0.10)
35,"Cornes, Chad",24y 276d,117 (76-1-40 65.38%),110 (0.94),←,
18,"Cornes, Kane",21y 222d,64 (47-0-17 73.44%),27 (0.42),←,
17,"Dew, Stuart",24y 362d,132 (78-2-52 59.85%),203 (1.54),←,
11,"Hardwick, Damien",31y 362d,202 (139-1-62 69.06%),14 (0.07),49 (38-0-11 77.55%),1 (0.02)
38,"James, Roger",28y 298d,132 (81-2-49 62.12%),83 (0.63),←,
29,"Kingsley, Adam",28y 360d,140 (82-2-56 59.29%),31 (0.22),←,
5,"Lade, Brendon",28y 35d,119 (70-2-47 59.66%),89 (0.75),←,
22,"Mahoney, Josh",26y 288d,44 (20-0-24 45.45%),25 (0.57),14 (10-0-4 71.43%),15 (1.07)
3,"Montgomery, Brett",31y 74d,158 (102-2-54 65.19%),96 (0.61),98 (62-1-35 63.78%),42 (0.43)
27,"Poulton, Jared",27y 115d,87 (56-1-30 64.94%),20 (0.23),←,
6,"Schofield, Jarrad",29y 197d,189 (119-1-69 63.23%),123 (0.65),126 (80-1-45 63.89%),89 (0.71)
28,"Thurstans, Toby",24y,30 (22-0-8 73.33%),21 (0.70),←,
16,"Tredrea, Warren",25y 234d,150 (91-1-58 61.00%),331 (2.21),←,
2,"Wakelin, Darryl",30y 3d,197 (112-1-84 57.11%),12 (0.06),82 (59-0-23 71.95%),4 (0.05)
4,"Wanganeen, Gavin",31y 57d,271 (162-5-104 60.70%),178 (0.66),144 (89-2-53 62.50%),115 (0.80)
24,"White, Damon",20y 364d,6 (5-0-1 83.33%),8 (1.33),←,
Totals,Totals,26y 226d,2586 (1621-25-940 62.68%),1704 (0.66),,
C,"Williams, Mark",45y 359d,138 (87-1-50 63.41%),,←,
