Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bizzell, Clint",10,3,4,14,,,,1.0,12.0,,,4.0,2.0,,,10.0,5.0,,,2.0,1.0,,75.0
25,"Brown, Nathan",11,2,4,15,,,,2.0,1.0,,1.0,2.0,1.0,,,5.0,9.0,,,1.0,1.0,,100.0
36,"Davey, Aaron",10,3,3,13,1,2.0,,4.0,,,,1.0,1.0,,,5.0,7.0,,1.0,2.0,,1.0,85.0
30,"Godfrey, Simon",8,4,4,12,2,2.0,,1.0,2.0,2.0,1.0,2.0,,1.0,,7.0,5.0,,2.0,1.0,,,85.0
18,"Green, Brad",8,2,5,13,2,,,1.0,,3.0,1.0,2.0,,1.0,,9.0,4.0,2.0,2.0,1.0,,1.0,97.0
1,"Heffernan, Chris",5,3,1,6,,,1.0,,,1.0,1.0,2.0,2.0,,,3.0,3.0,,,,,,47.0
4,"Holland, Ben",1,1,1,2,1,,3.0,2.0,,,,1.0,,,,1.0,1.0,,1.0,2.0,,,70.0
16,"Johnstone, Travis",7,3,8,15,1,,,3.0,5.0,2.0,,3.0,,,,7.0,9.0,,,,2.0,,75.0
11,"Jolly, Darren",2,1,2,4,,,11.0,1.0,,1.0,2.0,1.0,1.0,,,3.0,1.0,1.0,,,,,50.0
23,"McDonald, James",9,1,5,14,,,,5.0,,5.0,8.0,5.0,1.0,2.0,,11.0,3.0,,,,,,60.0
7,"Miller, Brad",7,7,7,14,1,2.0,,1.0,,4.0,,2.0,,,,4.0,10.0,,2.0,1.0,,,100.0
9,"Neitz, David",4,2,3,7,,,,1.0,,1.0,,5.0,1.0,2.0,,5.0,3.0,2.0,2.0,3.0,,1.0,89.0
8,"Nicholson, Alistair",1,,1,2,,,,1.0,,,,1.0,,1.0,,1.0,,,,5.0,,,83.0
27,"Rivers, Jared",6,4,6,12,,,,2.0,1.0,,,2.0,1.0,1.0,,8.0,4.0,3.0,,2.0,,,100.0
24,"Robertson, Russell",12,7,7,19,,,,,,7.0,,2.0,,,,6.0,13.0,,,,1.0,,100.0
6,"Thompson, Scott",10,3,3,13,,,,1.0,,7.0,3.0,3.0,,2.0,,9.0,5.0,1.0,,,,,59.0
10,"Ward, Daniel",7,1,2,9,,,,3.0,3.0,2.0,1.0,1.0,,1.0,,3.0,6.0,,,2.0,,,100.0
31,"Wheatley, Paul",13,9,5,18,1,,1.0,5.0,3.0,5.0,,4.0,1.0,1.0,,6.0,12.0,1.0,1.0,2.0,,,78.0
45,"Whelan, Matthew",9,4,5,14,1,,,1.0,1.0,1.0,2.0,6.0,1.0,3.0,,7.0,8.0,1.0,,2.0,1.0,,92.0
34,"White, Jeff",9,6,6,15,,1.0,15.0,1.0,1.0,3.0,,,1.0,,,5.0,10.0,1.0,1.0,1.0,,,77.0
26,"Williams, Luke",2,2,1,3,,,,1.0,1.0,,,2.0,,,,1.0,2.0,1.0,,,,,82.0
13,"Yze, Adem",25,5,7,32,,2.0,,1.0,4.0,9.0,4.0,6.0,2.0,,1.0,15.0,16.0,2.0,1.0,2.0,3.0,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,73,90,266,10,10.0,31.0,38.0,34.0,53.0,24.0,57.0,15.0,15.0,1.0,131.0,136.0,15.0,13.0,29.0,9.0,3.0,
Opposition,Opposition,194,81,127,321,17,17.0,45.0,36.0,43.0,54.0,43.0,44.0,15.0,15.0,5.0,131.0,185.0,16.0,20.0,45.0,13.0,5.0,
