Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Balta, Noah",14,8,3.0,17,,,,1.0,4.0,,,2.0,,1.0,,5,11,2.0,,6.0,1.0,,85.0
41,"Banks, Sam",15,7,10.0,25,,,,,2.0,5.0,2.0,3.0,,2.0,,7,17,,,,,,84.0
43,"Bauer, Jacob",4,1,1.0,5,2.0,1.0,,1.0,,,,2.0,1.0,,,3,1,1.0,1.0,2.0,,1.0,71.0
29,"Bolton, Shai",6,1,5.0,11,2.0,,,2.0,,3.0,,4.0,,3.0,,2,11,,1.0,1.0,1.0,,85.0
35,"Broad, Nathan",10,6,6.0,16,,,,,2.0,,,1.0,,1.0,,1,15,,,4.0,,,97.0
44,"Campbell, Seth",6,3,,6,,1.0,,1.0,,4.0,,4.0,,2.0,,1,5,,,,,,83.0
27,"Dow, Thomson",4,2,12.0,16,,,,2.0,,2.0,3.0,2.0,,,,6,10,,1.0,,,1.0,68.0
34,"Graham, Jack",7,1,12.0,19,,1.0,,2.0,,3.0,2.0,1.0,,,,7,12,,,,,1.0,79.0
22,"Hopper, Jacob",8,2,20.0,28,,,,2.0,,3.0,5.0,3.0,2.0,,,12,17,,,1.0,,,78.0
20,"Koschitzke, Jacob",6,3,3.0,9,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,3,5,,,1.0,,,90.0
31,"Mansell, Rhyan",8,5,5.0,13,,,,3.0,1.0,5.0,,1.0,,1.0,,4,7,,,1.0,,2.0,82.0
33,"McIntosh, Kamdyn",6,6,,6,,,,1.0,1.0,2.0,1.0,4.0,,1.0,,1,7,,1.0,3.0,,,79.0
46,"Miller, Ben",8,4,2.0,10,,,,1.0,2.0,,,2.0,,2.0,,2,8,,,9.0,,,96.0
25,"Nankervis, Toby",7,5,11.0,18,,,25.0,2.0,3.0,2.0,3.0,7.0,1.0,4.0,,9,8,1.0,,4.0,,,83.0
3,"Prestia, Dion",7,5,13.0,20,,1.0,,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,6,14,1.0,1.0,,,,81.0
13,"Ralphsmith, Hugo",4,1,3.0,7,2.0,,,,,,,4.0,,1.0,,2,4,,1.0,,,,80.0
17,"Rioli, Daniel",20,10,16.0,36,,,,3.0,3.0,3.0,2.0,2.0,1.0,,2.0,5,31,,,,4.0,,83.0
32 ↓,"Ryan, Samson",4,2,2.0,6,,1.0,3.0,,,,1.0,1.0,1.0,,,1,5,,1.0,,,,56.0
15,"Short, Jayden",15,8,12.0,27,,1.0,,,4.0,2.0,,,,,,7,19,,1.0,1.0,1.0,,76.0
49 ↑,"Smith, Kaleb",1,1,1.0,2,,,,,1.0,,,,,,,1,1,,,,,,24.0
14,"Taranto, Tim",9,3,16.0,25,,2.0,,1.0,,3.0,6.0,3.0,,,,11,13,1.0,1.0,,,1.0,78.0
36,"Trezise, James",14,6,8.0,22,,,,,5.0,3.0,,1.0,1.0,,,6,16,2.0,,,2.0,,77.0
1,"Vlastuin, Nick",13,6,8.0,21,,,,3.0,6.0,,,2.0,,1.0,,5,12,,,1.0,,,86.0
Totals,Totals,196,96,169.0,365,7.0,9.0,29.0,27.0,35.0,43.0,28.0,53.0,9.0,20.0,2.0,107,249,8.0,9.0,34.0,9.0,6.0,
Opposition,Opposition,251,144,151.0,402,15.0,9.0,26.0,34.0,34.0,51.0,28.0,43.0,20.0,9.0,4.0,112,280,8.0,16.0,45.0,5.0,12.0,
