Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",23y 206d,56 (34-1-21 61.61%),11 (0.20),←,
5,"Boyd, Matthew",28y 247d,168 (86-2-80 51.79%),59 (0.35),←,
17,"Cooney, Adam",25y 213d,160 (85-2-73 53.75%),139 (0.87),←,
4,"Cross, Daniel",28y 32d,163 (82-3-78 51.23%),26 (0.16),←,
9,"Gilbee, Lindsay",29y 297d,192 (98-2-92 51.56%),110 (0.57),←,
1,"Grant, Jarrad",21y 299d,26 (15-0-11 57.69%),34 (1.31),←,
16,"Griffen, Ryan",24y 278d,126 (72-1-53 57.54%),80 (0.63),←,
20,"Hill, Josh",22y 102d,59 (37-1-21 63.56%),75 (1.27),←,
19,"Jones, Liam",20y 66d,8 (4-0-4 50.00%),8 (1.00),←,
36,"Lake, Brian",29y 63d,175 (86-2-87 49.71%),25 (0.14),←,
21,"Liberatore, Tom",18y 350d,5 (2-0-3 40.00%),,←,
37,"Markovic, Lukas",24y 116d,5 (2-0-3 40.00%),,←,
27,"Minson, Will",26y 20d,107 (61-1-45 57.48%),56 (0.52),←,
44,"Moles, Brodie",25y 175d,14 (9-0-5 64.29%),7 (0.50),←,
38,"Morris, Dale",28y 123d,138 (80-2-56 58.70%),2 (0.01),←,
2,"Murphy, Robert",28y 326d,193 (88-4-101 46.63%),147 (0.76),←,
42,"Picken, Liam",24y 273d,48 (29-0-19 60.42%),18 (0.38),←,
23,"Roughead, Jordan",20y 179d,12 (8-0-4 66.67%),5 (0.42),←,
10,"Sherman, Justin",24y 95d,119 (50-3-66 43.28%),94 (0.79),5 (2-0-3 40.00%),9 (1.80)
3,"Wallis, Mitch",18y 189d,2 (0-0-2 0.00%),,←,
14,"Ward, Callan",21y 21d,43 (25-0-18 58.14%),23 (0.53),←,
12,"Williams, Tom",24y 288d,61 (34-1-26 56.56%),2 (0.03),←,
Totals,Totals,24y 197d,1880 (987-25-868 52.50%),921 (0.49),,
C,"Eade, Rodney",53y 27d,300 (164-4-132 55.33%),,148 (83-2-63 56.76%),
