Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",11,3,8,19,,1.0,,6.0,2.0,4.0,6.0,3.0,1.0,2.0,,7.0,11.0,,,2.0,,1.0,82.0
5,"Boyd, Matthew",19,2,13,32,,,1.0,7.0,2.0,7.0,10.0,3.0,3.0,2.0,3.0,17.0,15.0,,,2.0,,2.0,85.0
17,"Cooney, Adam",11,,16,27,1,,,1.0,,4.0,5.0,4.0,1.0,,,15.0,12.0,,,4.0,3.0,,85.0
4,"Cross, Daniel",11,6,17,28,,,2.0,8.0,2.0,4.0,4.0,,,,,5.0,23.0,,,,,,89.0
13,"Giansiracusa, Daniel",9,2,7,16,1,,,5.0,1.0,4.0,,2.0,1.0,1.0,,5.0,10.0,,,,,1.0,80.0
9,"Gilbee, Lindsay",12,8,4,16,6,,,2.0,,2.0,,,2.0,,1.0,6.0,12.0,2.0,7.0,4.0,1.0,4.0,93.0
1,"Grant, Jarrad",8,6,3,11,3,3.0,,3.0,,1.0,,,2.0,,,5.0,7.0,,4.0,,,,89.0
16,"Griffen, Ryan",11,2,8,19,,1.0,,4.0,2.0,5.0,5.0,3.0,,,,8.0,11.0,,,3.0,4.0,2.0,79.0
25,"Hargrave, Ryan",12,4,13,25,1,,,,6.0,1.0,2.0,1.0,,,,9.0,14.0,,,8.0,1.0,,87.0
20 ↓,"Hill, Josh",1,,4,5,,,,2.0,1.0,,,3.0,,3.0,,4.0,2.0,,,2.0,,,60.0
15,"Hudson, Ben",4,1,18,22,,,22.0,3.0,1.0,2.0,3.0,2.0,,1.0,,14.0,8.0,1.0,,1.0,,1.0,75.0
19,"Jones, Liam",8,9,2,10,2,,1.0,2.0,,2.0,,1.0,,,,5.0,5.0,5.0,2.0,,,,82.0
21,"Liberatore, Tom",10,1,15,25,2,,1.0,6.0,2.0,5.0,4.0,4.0,,,,14.0,11.0,,,2.0,,3.0,78.0
37,"Markovic, Lukas",3,,5,8,,,,3.0,2.0,,,,,,,4.0,4.0,,,11.0,,,92.0
27,"Minson, Will",9,4,6,15,4,,7.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,11.0,5.0,2.0,3.0,3.0,,1.0,90.0
44 ↑,"Moles, Brodie",4,1,4,8,1,2.0,,1.0,,1.0,,1.0,,1.0,,,7.0,,,,,1.0,26.0
38,"Morris, Dale",1,,6,7,,,,3.0,2.0,,,1.0,2.0,1.0,,3.0,5.0,,,3.0,,,100.0
2,"Murphy, Robert",17,3,4,21,1,2.0,,1.0,4.0,4.0,,1.0,,,,4.0,15.0,,,2.0,3.0,1.0,89.0
42,"Picken, Liam",4,5,4,8,,,,2.0,2.0,2.0,,3.0,,1.0,,1.0,7.0,,,5.0,,1.0,89.0
10,"Sherman, Justin",11,3,9,20,,1.0,,3.0,1.0,4.0,2.0,3.0,1.0,,,8.0,12.0,,,,3.0,,79.0
18,"Stack, Brennan",10,1,3,13,,,,1.0,4.0,1.0,,1.0,2.0,,,4.0,7.0,,,6.0,2.0,,85.0
14,"Ward, Callan",17,7,10,27,1,2.0,,6.0,1.0,9.0,3.0,3.0,2.0,2.0,,11.0,17.0,1.0,1.0,1.0,4.0,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,68,179,382,23,15.0,34.0,71.0,35.0,63.0,45.0,41.0,19.0,15.0,6.0,160.0,220.0,11.0,17.0,59.0,21.0,19.0,
Opposition,Opposition,195,97,174,369,18,10.0,36.0,56.0,38.0,57.0,37.0,39.0,15.0,19.0,,126.0,239.0,7.0,13.0,43.0,11.0,11.0,
