Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",22y 255d,47 (10-0-37 21.28%),25 (0.53),2 (2-0-0 100.00%),1 (0.50)
31,"Andrews, Harris",23y 192d,100 (29-0-71 29.00%),9 (0.09),←,
33,"Bailey, Zac",20y 271d,30 (15-0-15 50.00%),12 (0.40),←,
7,"Berry, Jarrod",22y 136d,60 (24-0-36 40.00%),30 (0.50),←,
13,"Berry, Tom",19y 50d,2 (2-0-0 100.00%),,←,
14,"Birchall, Grant",32y 144d,250 (169-1-80 67.80%),34 (0.14),2 (2-0-0 100.00%),
23,"Cameron, Charlie",25y 351d,111 (66-1-44 59.91%),168 (1.51),38 (19-0-19 50.00%),81 (2.13)
28,"Ellis-Yolmen, Cam",27y 144d,40 (22-0-18 55.00%),15 (0.38),1 (1-0-0 100.00%),
27,"Gardiner, Darcy",24y 272d,109 (38-0-71 34.86%),5 (0.05),←,
30,"Hipwood, Eric",22y 281d,78 (29-0-49 37.18%),117 (1.50),←,
35,"Lester, Ryan",27y 299d,128 (43-0-85 33.59%),45 (0.35),←,
17,"Lyons, Jarryd",27y 334d,119 (62-0-57 52.10%),63 (0.53),27 (18-0-9 66.67%),14 (0.52)
11,"McCarthy, Lincoln",26y 242d,56 (41-0-15 73.21%),45 (0.80),27 (18-0-9 66.67%),20 (0.74)
6,"McCluggage, Hugh",22y 109d,66 (26-0-40 39.39%),41 (0.62),←,
46,"McInerney, Oscar",25y 346d,40 (20-0-20 50.00%),26 (0.65),←,
25,"McStay, Daniel",24y 362d,106 (36-0-70 33.96%),78 (0.74),←,
9,"Neale, Lachie",27y 27d,162 (83-0-79 51.23%),84 (0.52),27 (18-0-9 66.67%),17 (0.63)
16,"Rayner, Cam",20y 243d,49 (23-0-26 46.94%),41 (0.84),←,
10,"Rich, Daniel",30y 13d,210 (75-1-134 35.95%),106 (0.50),←,
5,"Robinson, Mitch",31y 13d,194 (82-1-111 42.53%),108 (0.56),94 (31-0-63 32.98%),50 (0.53)
44,"Smith, Archie",24y 337d,12 (5-0-7 41.67%),4 (0.33),←,
37,"Starcevich, Brandon",20y 332d,8 (4-0-4 50.00%),2 (0.25),←,
Totals,Totals,25y 33d,1977 (904-4-1069 45.73%),1058 (0.54),,
C,"Fagan, Chris",58y 363d,71 (28-0-43 39.44%),,←,
