Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",20y 19d,16 (7-0-9 43.75%),10 (0.63),←,
5,"Bond, Shane",24y 9d,82 (46-1-35 56.71%),31 (0.38),48 (22-1-25 46.88%),11 (0.23)
3,"Breuer, Shayne",26y 311d,118 (68-3-47 58.90%),105 (0.89),47 (22-2-23 48.94%),28 (0.60)
26,"Burgoyne, Peter",21y 170d,41 (19-1-21 47.56%),30 (0.73),←,
7,"Chalmers, Brett",26y 86d,71 (31-1-39 44.37%),17 (0.24),21 (11-0-10 52.38%),9 (0.43)
28,"Daniels, Stephen",22y 318d,37 (17-2-18 48.65%),2 (0.05),←,
37,"Dew, Stuart",19y 334d,32 (14-1-17 45.31%),28 (0.88),←,
8,"Francis, Fabian",25y 267d,59 (27-1-31 46.61%),24 (0.41),36 (20-1-15 56.94%),7 (0.19)
10,"Francou, Josh",24y 345d,57 (26-2-29 47.37%),36 (0.63),←,
31,"French, Barnaby",23y 235d,16 (9-0-7 56.25%),6 (0.38),←,
18,"Harwood, Mark",21y 101d,13 (6-1-6 50.00%),6 (0.46),←,
38,"James, Roger",23y 270d,27 (13-1-13 50.00%),13 (0.48),←,
29,"Kingsley, Adam",23y 332d,50 (25-1-24 51.00%),15 (0.30),←,
20,"Lade, Brendon",23y 8d,58 (27-2-29 48.28%),40 (0.69),←,
9,"Lyle, Brayden",26y 134d,79 (40-2-37 51.90%),14 (0.18),53 (26-2-25 50.94%),9 (0.17)
33,"Mead, Darren",28y 111d,59 (28-2-29 49.15%),3 (0.05),←,
14,"Paxman, Stephen",28y 226d,158 (49-1-108 31.33%),22 (0.14),56 (27-1-28 49.11%),4 (0.07)
6,"Schofield, Jarrad",24y 169d,77 (46-0-31 59.74%),48 (0.62),14 (7-0-7 50.00%),14 (1.00)
34,"Steinberner, Nathan",22y 129d,10 (5-1-4 55.00%),3 (0.30),←,
36,"Stevens, Nick",19y 196d,33 (16-1-16 50.00%),22 (0.67),←,
16,"Tredrea, Warren",20y 206d,34 (17-0-17 50.00%),66 (1.94),←,
15,"Wilson, Michael",22y 239d,59 (28-2-29 49.15%),23 (0.39),←,
Totals,Totals,23y 241d,1186 (564-26-596 47.55%),564 (0.48),,
C,"Williams, Mark",40y 331d,16 (9-0-7 56.25%),,←,
