St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",9,3,13,22,,,,8.0,,4.0,6.0,4.0,2.0,3.0,,12.0,10.0,1.0,1.0,,,,86.0
10,"Baker, Steven",5,5,3,8,,,,2.0,2.0,2.0,,3.0,,1.0,,1.0,7.0,,,3.0,,,97.0
27,"Blake, Jason",6,3,8,14,,,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,,7.0,8.0,1.0,,8.0,,1.0,83.0
8 ↑,"Clarke, Raphael",1,,,1,,,,3.0,,,,3.0,,2.0,,,,,,1.0,,,28.0
35 ↓,"Cripps, Jamie",4,,4,8,1,2.0,,2.0,,1.0,,,1.0,,,3.0,5.0,,,,,,48.0
26,"Dal Santo, Nick",16,1,8,24,,,2.0,7.0,3.0,3.0,2.0,2.0,,,,8.0,16.0,,,3.0,2.0,1.0,92.0
24,"Dempster, Sean",7,1,6,13,,,,5.0,1.0,1.0,,1.0,,1.0,,6.0,6.0,,,2.0,,,91.0
25,"Fisher, Sam",15,11,7,22,,,1.0,4.0,5.0,,,2.0,1.0,,,8.0,14.0,6.0,,2.0,,,95.0
19,"Gilbert, Sam",7,2,9,16,,,2.0,5.0,,3.0,3.0,1.0,1.0,1.0,,14.0,4.0,1.0,,3.0,,1.0,95.0
18,"Goddard, Brendon",8,4,8,16,1,,1.0,3.0,3.0,2.0,3.0,1.0,2.0,,,6.0,10.0,,,2.0,,1.0,92.0
1,"Gram, Jason",12,4,4,16,1,,,3.0,4.0,5.0,1.0,1.0,,1.0,,4.0,12.0,,,1.0,4.0,1.0,85.0
33,"Gwilt, James",14,5,3,17,,,,1.0,6.0,2.0,,2.0,,,,4.0,11.0,1.0,,4.0,,,88.0
4,"Jones, Clinton",11,4,7,18,,,,5.0,4.0,2.0,,2.0,,,,4.0,13.0,1.0,,1.0,,1.0,90.0
23,"Koschitzke, Justin",8,7,6,14,2,1.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,,,9.0,7.0,4.0,3.0,2.0,,,78.0
5,"McEvoy, Ben",9,7,6,15,,,21.0,5.0,,2.0,,2.0,2.0,,,11.0,5.0,5.0,1.0,7.0,,,80.0
32,"McQualter, Andrew",6,4,9,15,,,,4.0,1.0,1.0,1.0,3.0,1.0,2.0,,6.0,10.0,,,,,,62.0
44,"Milne, Stephen",9,6,2,11,4,2.0,,5.0,,1.0,,1.0,1.0,,,4.0,7.0,1.0,4.0,3.0,,,92.0
11,"Montagna, Leigh",18,5,7,25,,1.0,,6.0,1.0,7.0,3.0,1.0,1.0,,2.0,7.0,18.0,,,,2.0,2.0,84.0
12,"Riewoldt, Nick",12,12,7,19,,1.0,,2.0,,4.0,1.0,3.0,,,,5.0,15.0,2.0,3.0,6.0,,1.0,100.0
13,"Schneider, Adam",11,5,13,24,2,,,4.0,2.0,3.0,,1.0,1.0,,,7.0,17.0,,1.0,2.0,,,83.0
2,"Siposs, Arryn",3,3,1,4,1,,,2.0,,5.0,,1.0,,1.0,,1.0,3.0,,,,2.0,,71.0
3,"Steven, Jack",2,1,6,8,,,,6.0,1.0,,,,,,,3.0,5.0,,,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,93,137,330,12,9.0,36.0,86.0,35.0,52.0,24.0,39.0,16.0,14.0,2.0,130.0,203.0,23.0,13.0,51.0,10.0,9.0,
Opposition,Opposition,231,102,159,390,11,18.0,51.0,75.0,38.0,54.0,45.0,44.0,14.0,15.0,4.0,154.0,232.0,18.0,18.0,55.0,18.0,9.0,
