Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
13,"Blumfield, Justin",26y 229d,144 (90-1-53 62.85%),90 (0.63),15 (4-0-11 26.67%),4 (0.27)
11,"Bowden, Joel",26y 19d,163 (74-0-89 45.40%),140 (0.86),←,
7,"Brown, Nathan",26y 151d,152 (68-3-81 45.72%),228 (1.50),15 (4-0-11 26.67%),22 (1.47)
17,"Campbell, Wayne",31y 291d,270 (121-1-148 45.00%),159 (0.59),←,
6,"Chaffey, Mark",27y 65d,137 (58-0-79 42.34%),30 (0.22),←,
19,"Fleming, Tim",26y 96d,27 (8-0-19 29.63%),7 (0.26),←,
20,"Hall, Ray",23y 257d,62 (26-0-36 41.94%),24 (0.39),←,
1,"Hilton, Rory",25y 86d,81 (37-0-44 45.68%),48 (0.59),72 (34-0-38 47.22%),45 (0.63)
31,"Hyde, Chris",21y 336d,23 (4-0-19 17.39%),3 (0.13),←,
28,"Johnson, Kane",26y 117d,139 (66-0-73 47.48%),57 (0.41),35 (11-0-24 31.43%),13 (0.37)
39,"Kellaway, Andrew",28y 230d,136 (61-0-75 44.85%),23 (0.17),←,
27,"Krakouer, Andrew",21y 157d,49 (14-0-35 28.57%),49 (1.00),←,
40,"Moore, Kelvin",20y 107d,4 (0-0-4 0.00%),2 (0.50),←,
35,"Newman, Chris",22y 53d,50 (14-0-36 28.00%),7 (0.14),←,
5,"Ottens, Brad",24y 167d,126 (53-0-73 42.06%),148 (1.17),←,
8,"Pettifer, Kayne",22y 170d,34 (14-0-20 41.18%),20 (0.59),←,
12,"Richardson, Matthew",29y 113d,187 (84-0-103 44.92%),559 (2.99),←,
4,"Rogers, Matthew",30y 228d,197 (101-1-95 51.52%),163 (0.83),←,
25,"Schulz, Jay",19y 83d,17 (6-0-11 35.29%),11 (0.65),←,
32,"Tivendale, Greg",25y 82d,118 (49-0-69 41.53%),91 (0.77),←,
21,"Tuck, Shane",22y 199d,2 (0-0-2 0.00%),,←,
36,"Zantuck, Ty",22y 146d,62 (19-0-43 30.65%),16 (0.26),←,
Totals,Totals,25y 4d,2180 (967-6-1207 44.36%),1875 (0.86),,
C,"Frawley, Danny",40y 306d,106 (45-0-61 42.45%),,←,
