Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",11,7,3,14,,,,4.0,3.0,,,2.0,1.0,1.0,,5.0,9.0,1.0,,9.0,,,100.0
15,"Amon, Karl",5,2,10,15,,,,,,3.0,1.0,3.0,,2.0,,6.0,9.0,,,,,,83.0
14,"Bergman, Miles",,,,,,,,,,,,,,,,,,,,,,,
10,"Boak, Travis",16,3,11,27,,1.0,,3.0,3.0,4.0,8.0,4.0,1.0,1.0,2.0,13.0,14.0,,,2.0,,,82.0
26,"Bonner, Riley",11,4,4,15,,,,,2.0,3.0,2.0,3.0,,1.0,,5.0,10.0,,,4.0,,,76.0
3,"Burton, Ryan",12,4,3,15,,,,4.0,4.0,1.0,1.0,3.0,1.0,1.0,,4.0,6.0,,1.0,1.0,,,80.0
33,"Byrne-Jones, Darcy",13,5,5,18,,,,4.0,4.0,1.0,,5.0,1.0,2.0,,3.0,14.0,,,1.0,2.0,,78.0
22,"Dixon, Charlie",7,4,6,13,1,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,9.0,4.0,2.0,2.0,2.0,,2.0,100.0
28,"Drew, Willem",9,5,6,15,,,,6.0,,5.0,4.0,1.0,1.0,,,8.0,6.0,,,1.0,,,69.0
24,"Farrell, Kane",14,6,9,23,,1.0,,2.0,1.0,5.0,,3.0,,2.0,,5.0,18.0,,,,,2.0,80.0
19,"Georgiades, Mitch",6,5,4,10,,1.0,,2.0,,2.0,,1.0,1.0,,,6.0,6.0,1.0,2.0,4.0,,,72.0
9,"Gray, Robbie",8,6,10,18,3,,,4.0,1.0,2.0,2.0,,,,,7.0,11.0,2.0,2.0,,,,86.0
8,"Hartlett, Hamish",7,3,2,9,,,,1.0,2.0,1.0,1.0,4.0,1.0,2.0,,2.0,8.0,,,,,,73.0
5,"Houston, Dan",6,1,6,12,1,1.0,,2.0,,1.0,3.0,4.0,,1.0,,5.0,7.0,,,1.0,,,68.0
1,"Jonas, Tom",13,7,2,15,,,,1.0,7.0,,,,1.0,,,4.0,8.0,1.0,,5.0,,,97.0
34,"Jones, Lachie",6,3,6,12,,,,1.0,1.0,1.0,,2.0,,,,6.0,6.0,,,2.0,,,79.0
38,"Ladhams, Peter",12,9,9,21,,,10.0,1.0,2.0,5.0,3.0,1.0,,,,9.0,11.0,4.0,,3.0,,,86.0
4,"Marshall, Todd",7,4,,7,1,,,2.0,2.0,2.0,,3.0,1.0,1.0,,3.0,6.0,1.0,1.0,2.0,,1.0,69.0
12,"McKenzie, Trent",14,6,2,16,,,,1.0,6.0,1.0,,2.0,,1.0,,5.0,9.0,2.0,,6.0,,,93.0
6,"Motlop, Steven",7,2,8,15,,,,,1.0,2.0,,,,,,6.0,9.0,,,1.0,,1.0,83.0
2,"Powell-Pepper, Sam",11,7,7,18,1,1.0,,8.0,1.0,4.0,,1.0,1.0,,,7.0,10.0,,2.0,,,1.0,82.0
20,"Rozee, Connor",4,1,4,8,,,,6.0,,,,2.0,1.0,,,,8.0,,,3.0,,,85.0
16,"Wines, Ollie",17,5,10,27,1,1.0,,3.0,2.0,4.0,2.0,3.0,,,,9.0,17.0,,,1.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,99,127,343,8,11.0,11.0,56.0,42.0,48.0,29.0,49.0,12.0,16.0,2.0,127.0,206.0,14.0,10.0,48.0,2.0,7.0,
Opposition,Opposition,259,138,159,418,8,10.0,42.0,49.0,39.0,51.0,35.0,57.0,16.0,12.0,4.0,137.0,282.0,13.0,7.0,41.0,3.0,4.0,
