West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Cox, Dean",14,7,8,22,,1.0,36.0,,1.0,3.0,9.0,1.0,3.0,,,15.0,7.0,2.0,,2.0,,,88.0
27 ↓,"Darling, Jack",5,3,,5,,,,3.0,1.0,1.0,,,,,,,5.0,,,1.0,,,68.0
5,"Ebert, Brad",10,3,7,17,1,,,5.0,2.0,4.0,1.0,4.0,,2.0,,9.0,10.0,,,2.0,,,81.0
32,"Embley, Andrew",5,2,7,12,,,,9.0,1.0,3.0,2.0,1.0,1.0,1.0,,6.0,6.0,,,2.0,,,83.0
3,"Gaff, Andrew",14,9,7,21,2,,,2.0,2.0,2.0,1.0,2.0,1.0,,,4.0,17.0,,1.0,2.0,1.0,2.0,78.0
23,"Glass, Darren",8,7,7,15,,,,,2.0,,,1.0,,1.0,,4.0,11.0,2.0,,7.0,,,91.0
25,"Hurn, Shannon",7,5,2,9,,,,1.0,3.0,,1.0,3.0,,1.0,,2.0,8.0,,,2.0,,,87.0
17,"Kennedy, Josh",9,6,1,10,1,1.0,,1.0,,3.0,1.0,3.0,,,,3.0,7.0,,3.0,4.0,,2.0,88.0
2,"LeCras, Mark",12,8,6,18,,1.0,,7.0,2.0,3.0,1.0,5.0,,,,5.0,13.0,1.0,3.0,1.0,1.0,,92.0
21,"Lynch, Quinten",7,5,4,11,1,,,1.0,,2.0,,,,,,6.0,6.0,2.0,1.0,,,1.0,85.0
16,"Mackenzie, Eric",3,5,13,16,,,2.0,1.0,1.0,,1.0,4.0,1.0,2.0,,10.0,7.0,1.0,,10.0,,,91.0
9,"Naitanui, Nic",6,5,7,13,1,,17.0,3.0,,2.0,5.0,,1.0,,,11.0,3.0,5.0,1.0,4.0,2.0,1.0,77.0
6,"Nicoski, Mark",11,4,4,15,2,,,1.0,,4.0,2.0,,,,,6.0,9.0,,1.0,1.0,,1.0,75.0
11,"Priddis, Matt",10,5,17,27,,,,7.0,1.0,4.0,2.0,3.0,,,1.0,12.0,15.0,1.0,,4.0,1.0,,89.0
24,"Rosa, Matt",18,6,4,22,,,,5.0,4.0,4.0,1.0,6.0,1.0,3.0,,4.0,18.0,,,1.0,,,90.0
31,"Schofield, Will",12,6,5,17,,,,,2.0,3.0,2.0,2.0,,1.0,,6.0,10.0,1.0,,7.0,,,99.0
37,"Selwood, Adam",15,8,4,19,,,,1.0,6.0,2.0,,3.0,2.0,,,5.0,15.0,,,4.0,,,83.0
10,"Selwood, Scott",5,,10,15,,,,14.0,3.0,2.0,3.0,1.0,1.0,,,7.0,8.0,,,,,,80.0
13,"Shuey, Luke",17,3,7,24,1,,,1.0,2.0,1.0,4.0,3.0,3.0,,,13.0,12.0,1.0,,,,,83.0
28,"Smith, Ashley",3,3,5,8,,,,2.0,,2.0,,1.0,,,,2.0,6.0,,,2.0,,,78.0
14 ↑,"Stevens, Koby",2,2,,2,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,22.0
8,"Waters, Beau",12,4,4,16,,,,6.0,1.0,2.0,1.0,3.0,5.0,,,7.0,8.0,,,,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,106,129,334,9,7.0,55.0,70.0,35.0,47.0,37.0,46.0,19.0,11.0,1.0,138.0,202.0,17.0,10.0,56.0,5.0,7.0,
Opposition,Opposition,222,96,183,405,13,4.0,19.0,71.0,37.0,49.0,34.0,38.0,11.0,19.0,5.0,134.0,261.0,12.0,12.0,42.0,10.0,10.0,
