Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",32y 12d,170 (94-1-75 55.59%),254 (1.49),←,
34,"Bewley, Brett",24y 105d,7 (4-0-3 57.14%),1 (0.14),←,
19,"Blakely, Connor",23y 148d,56 (21-0-35 37.50%),2 (0.04),←,
8,"Brayshaw, Andrew",19y 262d,35 (14-0-21 40.00%),11 (0.31),←,
5,"Cerra, Adam",19y 294d,37 (15-0-22 40.54%),9 (0.24),←,
6,"Conca, Reece",26y 350d,122 (66-1-55 54.51%),25 (0.20),18 (8-0-10 44.44%),2 (0.11)
4,"Darcy, Sean",21y 46d,23 (6-0-17 26.09%),4 (0.17),←,
44,"Duman, Taylin",21y 101d,20 (9-0-11 45.00%),,←,
7,"Fyfe, Nat",27y 313d,169 (92-1-76 54.73%),142 (0.84),←,
21,"Hamling, Joel",26y 110d,81 (39-0-42 48.15%),,58 (23-0-35 39.66%),
9,"Hill, Bradley",26y 19d,145 (93-0-52 64.14%),79 (0.54),50 (19-0-31 38.00%),21 (0.42)
26,"Langdon, Ed",23y 177d,64 (24-0-40 37.50%),28 (0.44),←,
37,"Lobb, Rory",26y 169d,89 (49-2-38 56.18%),77 (0.87),15 (7-0-8 46.67%),13 (0.87)
2,"Logue, Griffin",21y 106d,19 (7-0-12 36.84%),1 (0.05),←,
3,"Matera, Brandon",27y 139d,135 (45-1-89 33.70%),164 (1.21),34 (14-0-20 41.18%),40 (1.18)
16,"Mundy, David",34y 8d,312 (159-1-152 51.12%),134 (0.43),←,
38,"Ryan, Luke",23y 172d,49 (18-0-31 36.73%),3 (0.06),←,
31,"Sandilands, Aaron",36y 234d,268 (148-0-120 55.22%),98 (0.37),←,
28,"Schultz, Lachie",21y 240d,4 (1-0-3 25.00%),3 (0.75),←,
18,"Tucker, Darcy",22y 186d,66 (21-0-45 31.82%),29 (0.44),←,
10,"Walters, Michael",28y 202d,147 (74-1-72 50.68%),254 (1.73),←,
14,"Wilson, Nathan",26y 202d,116 (55-2-59 48.28%),17 (0.15),39 (15-0-24 38.46%),1 (0.03)
Totals,Totals,25y 180d,2134 (1054-10-1070 49.39%),1335 (0.63),,
C,"Lyon, Ross",52y 262d,302 (171-5-126 57.45%),,181 (95-1-85 52.76%),
