Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Banks, Denis",5,2,6,11,1,,,1.0,,,,,3.0,3.0,,,,,,,,,
17,"Barwick, Doug",9,4,7,16,2,,,3.0,,,,,1.0,3.0,,,,,,,,,
21,"Christian, Michael",10,5,7,17,,,,,,,,,4.0,5.0,,,,,,,,,
28,"Crosisca, Gavin",9,4,6,15,2,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
35,"Daicos, Peter",15,,3,18,2,4.0,,,,,,,2.0,2.0,,,,,,,,,
3,"Gayfer, Michael",9,3,11,20,,,,,,,,,3.0,1.0,,,,,,,,,
14,"Keays, Terry",6,2,1,7,,1.0,,,,,,,,1.0,,,,,,,,,
30,"Manson, James",5,4,3,8,2,,1.0,,,,,,,1.0,,,,,,,,,
34,"McGuane, Mick",14,4,5,19,,1.0,,,,,,,2.0,3.0,,,,,,,,,
5,"McKeown, Ron",4,1,1,5,,,,2.0,,,,,2.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",7,5,10,17,,,14.0,2.0,,,,,2.0,,,,,,,,,,
7,"Morwood, Shane",13,3,7,20,,,,2.0,,,,,1.0,2.0,,,,,,,,,
13,"Richardson, Alan",12,5,10,22,1,,,,,,,,,3.0,,,,,,,,,
29,"Russell, Scott",18,1,11,29,,,,1.0,,,,,4.0,1.0,,,,,,,,,
31,"Saunders, Darren",,,,,,,,,,,,,,,,,,,,,,,
22,"Shaw, Tony",17,5,7,24,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"Starcevich, Craig",13,7,8,21,1,5.0,5.0,2.0,,,,,3.0,5.0,,,,,,,,,
6,"Tuddenham, Paul",3,,7,10,,,,2.0,,,,,1.0,2.0,,,,,,,,,
24,"Turner, Jamie",8,4,10,18,,,,,,,,,2.0,1.0,,,,,,,,,
19,"Wright, Graham",26,6,3,29,,5.0,,4.0,,,,,1.0,1.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,65,123,326,12,20.0,20.0,21.0,,,,,33.0,38.0,3.0,,,,,,,,
Opposition,Opposition,197,64,113,310,13,13.0,14.0,24.0,,,,,38.0,33.0,3.0,,,,,,,,
