Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",4,3,2,6,2,1.0,,,,,,,,,,2.0,4.0,,2.0,,2.0,,
27,"Ball, Jason",11,5,3,14,3,,4.0,,,4.0,2.0,,,,,8.0,5.0,3.0,1.0,2.0,,,
21,"Barry, Leo",8,3,2,10,,,,,3.0,1.0,2.0,1.0,2.0,1.0,,2.0,9.0,,,,,,
24,"Bolton, Jude",9,4,8,17,1,,,,1.0,4.0,,,,,,2.0,16.0,,,,,,
8,"Cresswell, Daryn",16,9,11,27,4,,,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,7.0,21.0,,2.0,,2.0,,
28,"Crouch, Jared",8,5,7,15,1,,,2.0,2.0,1.0,2.0,1.0,1.0,,,5.0,8.0,1.0,1.0,,,,
15,"Doyle, Stephen",1,2,7,8,,,3.0,1.0,,,2.0,1.0,,,,6.0,2.0,1.0,,,,,
6,"Dunkley, Andrew",10,8,4,14,,,,2.0,6.0,,,,,,3.0,10.0,4.0,5.0,,,,,
12,"Fosdike, Nic",9,1,2,11,,2.0,,3.0,1.0,3.0,,,,,,2.0,9.0,,,,3.0,,
37,"Goodes, Adam",9,5,4,13,3,1.0,3.0,,,,,2.0,,1.0,,7.0,5.0,2.0,4.0,2.0,,,
31,"Kirk, Brett",9,5,6,15,1,,1.0,2.0,,3.0,2.0,1.0,2.0,1.0,,6.0,9.0,,2.0,1.0,,,
34,"Luff, Troy",3,1,8,11,,,,,1.0,1.0,2.0,,,1.0,,6.0,5.0,,,,,,
4,"Mathews, Ben",12,4,1,13,,,,2.0,7.0,,1.0,1.0,,,,5.0,4.0,3.0,,2.0,,,
11,"Maxfield, Stuart",17,7,3,20,,,,1.0,2.0,9.0,,2.0,,1.0,,3.0,16.0,,1.0,2.0,3.0,,
13,"McPherson, Daniel",9,3,7,16,,1.0,,4.0,1.0,6.0,2.0,2.0,2.0,,,8.0,8.0,,2.0,,,,
19,"OLoughlin, Michael",12,9,6,18,2,2.0,,,,2.0,1.0,1.0,1.0,,,7.0,11.0,,5.0,1.0,1.0,,
22,"Saddington, Jason",6,4,3,9,,,,,2.0,,,2.0,,1.0,,2.0,7.0,,,1.0,1.0,,
25,"Schauble, Andrew",5,4,6,11,1,,,,1.0,2.0,,,1.0,,,4.0,6.0,2.0,1.0,2.0,,,
2,"Schwass, Wayne",23,6,7,30,,1.0,,1.0,5.0,8.0,5.0,1.0,1.0,,2.0,8.0,20.0,,1.0,1.0,3.0,,
1,"Stafford, Greg",12,8,7,19,,1.0,1.0,,,1.0,4.0,1.0,,2.0,,10.0,9.0,5.0,1.0,1.0,,,
33,"Warfe, Rowan",9,7,7,16,,,,1.0,5.0,1.0,,1.0,,,,1.0,15.0,,,3.0,1.0,,
10,"Williams, Paul",9,2,6,15,1,,,2.0,1.0,4.0,2.0,2.0,,3.0,,6.0,10.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,105,117,328,19,12.0,12.0,24.0,40.0,53.0,28.0,22.0,11.0,12.0,6.0,117.0,203.0,22.0,23.0,20.0,16.0,,
Opposition,Opposition,171,70,105,276,10,14.0,24.0,19.0,28.0,52.0,41.0,15.0,12.0,11.0,,103.0,169.0,7.0,12.0,9.0,1.0,,
