Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
30,"Ackland, Cain",19y 15d,1 (1-0-0 100.00%),,←,
7,"Burgoyne, Peter",23y 61d,67 (27-2-38 41.79%),56 (0.84),←,
25,"Carr, Josh",20y 336d,15 (7-1-7 50.00%),2 (0.13),←,
12,"Cockatoo-Collins, Che",26y 26d,100 (55-3-42 56.50%),137 (1.37),15 (8-0-7 53.33%),28 (1.87)
35,"Cornes, Chad",21y 139d,28 (11-1-16 41.07%),28 (1.00),←,
17,"Dew, Stuart",21y 225d,53 (22-2-29 43.40%),60 (1.13),←,
8,"Francis, Fabian",27y 158d,86 (36-2-48 43.02%),41 (0.48),63 (29-2-32 47.62%),24 (0.38)
10,"Francou, Josh",26y 236d,85 (37-3-45 45.29%),45 (0.53),←,
34,"Guerra, Brent",18y 306d,11 (7-0-4 63.64%),7 (0.64),←,
38,"James, Roger",25y 161d,54 (24-2-28 46.30%),32 (0.59),←,
29,"Kingsley, Adam",25y 223d,73 (33-2-38 46.58%),19 (0.26),←,
22,"Lockwood, Bowen",22y 273d,47 (21-1-25 45.74%),45 (0.96),←,
33,"Mead, Darren",30y 2d,88 (39-3-46 46.02%),7 (0.08),←,
3,"Montgomery, Brett",27y 303d,83 (48-2-33 59.04%),70 (0.84),23 (8-1-14 36.96%),16 (0.70)
14,"Paxman, Stephen",30y 117d,186 (58-2-126 31.72%),30 (0.16),84 (36-2-46 44.05%),12 (0.14)
27,"Poulton, Jared",23y 344d,27 (10-1-16 38.89%),6 (0.22),←,
1,"Primus, Matthew",26y 78d,84 (29-2-53 35.71%),28 (0.33),64 (28-2-34 45.31%),23 (0.36)
6,"Schofield, Jarrad",26y 60d,103 (56-1-46 54.85%),71 (0.69),40 (17-1-22 43.75%),37 (0.93)
36,"Stevens, Nick",21y 87d,58 (25-2-31 44.83%),32 (0.55),←,
2,"Wakelin, Darryl",26y 232d,116 (54-1-61 46.98%),8 (0.07),1 (1-0-0 100.00%),
4,"Wanganeen, Gavin",27y 286d,189 (103-5-81 55.82%),97 (0.51),62 (30-2-30 50.00%),34 (0.55)
15,"Wilson, Michael",24y 130d,88 (39-3-46 46.02%),30 (0.34),←,
Totals,Totals,24y 256d,1642 (742-41-859 45.19%),851 (0.52),,
C,"Williams, Mark",42y 222d,46 (20-1-25 44.57%),,←,
