North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
11,"Firrito, Michael",24y 271d,103 (55-1-47 53.88%),14 (0.14),←,
38,"Gibson, Josh",24y 164d,41 (22-0-19 53.66%),1 (0.02),←,
6,"Grant, Shannon",31y 127d,299 (168-3-128 56.69%),357 (1.19),241 (136-2-103 56.85%),319 (1.32)
31,"Hale, David",24y 94d,99 (46-1-52 46.97%),74 (0.75),←,
26,"Hansen, Lachlan",20y 7d,12 (8-0-4 66.67%),4 (0.33),←,
39,"Harding, Leigh",27y 120d,109 (55-2-52 51.38%),136 (1.25),←,
4,"Harris, Daniel",26y 106d,137 (70-2-65 51.82%),41 (0.30),←,
29,"Harvey, Brent",30y 102d,262 (147-2-113 56.49%),305 (1.16),←,
21,"Jones, Corey",27y 180d,144 (71-1-72 49.65%),197 (1.37),←,
1,"McIntosh, Hamish",23y 355d,56 (25-1-30 45.54%),24 (0.43),←,
42,"McMahon, Scott",22y 83d,27 (18-0-9 66.67%),20 (0.74),←,
20,"Petrie, Drew",25y 314d,152 (76-2-74 50.66%),127 (0.84),←,
5,"Power, Sam",25y 53d,104 (39-3-62 38.94%),18 (0.17),20 (11-1-8 57.50%),2 (0.10)
30,"Pratt, Daniel",25y 156d,82 (44-0-38 53.66%),8 (0.10),79 (43-0-36 54.43%),7 (0.09)
3,"Rawlings, Brady",27y 75d,179 (94-1-84 52.79%),57 (0.32),←,
7,"Simpson, Adam",32y 190d,286 (166-2-118 58.39%),78 (0.27),←,
9,"Sinclair, Jess",29y 364d,191 (79-2-110 41.88%),70 (0.37),141 (66-2-73 47.52%),44 (0.31)
12,"Thomas, Lindsay",20y 178d,33 (18-1-14 56.06%),42 (1.27),←,
37,"Thompson, Scott",22y 107d,6 (0-1-5 8.33%),,←,
14,"Urquhart, Gavin",20y 98d,12 (7-0-5 58.33%),,←,
36,"Watt, Shannon",27y 272d,150 (79-2-69 53.33%),9 (0.06),←,
8,"Wells, Daniel",23y 203d,121 (62-2-57 52.07%),66 (0.55),←,
Totals,Totals,25y 214d,2605 (1349-29-1227 51.79%),1648 (0.63),,
C,"Laidley, Dani",41y 150d,135 (68-2-65 51.11%),,←,
