St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Attard, Jayden",3,,4,7,1,,,1.0,1.0,1.0,1.0,,,,,4.0,3.0,,,2.0,,,96.0
10,"Baker, Steven",4,6,12,16,,,,2.0,4.0,,3.0,2.0,,1.0,,7.0,9.0,,,2.0,,,82.0
14,"Ball, Luke",12,6,8,20,,,,7.0,1.0,1.0,4.0,1.0,1.0,,,6.0,14.0,,,1.0,,,78.0
27,"Blake, Jason",7,2,10,17,,,1.0,5.0,3.0,2.0,,,1.0,,,7.0,9.0,,,6.0,,,97.0
16,"Clarke, Raphael",5,3,5,10,,,1.0,1.0,1.0,3.0,,3.0,,2.0,,2.0,8.0,,,,,,60.0
26,"Dal Santo, Nick",14,1,15,29,,,1.0,3.0,4.0,4.0,6.0,3.0,1.0,,,12.0,17.0,,,2.0,4.0,2.0,96.0
17,"Fiora, Aaron",10,5,3,13,,2.0,1.0,3.0,,4.0,3.0,1.0,,,,3.0,10.0,,,1.0,1.0,,64.0
25,"Fisher, Sam",20,7,9,29,,1.0,,5.0,2.0,4.0,,6.0,1.0,1.0,,9.0,20.0,2.0,,5.0,1.0,,89.0
9,"Gehrig, Fraser",10,5,3,13,2,,,1.0,,,,4.0,,1.0,,7.0,6.0,2.0,3.0,1.0,1.0,1.0,100.0
19,"Gilbert, Sam",6,2,5,11,1,,2.0,3.0,2.0,1.0,1.0,3.0,,2.0,,3.0,8.0,,,5.0,,,89.0
1,"Gram, Jason",8,6,6,14,1,,,1.0,3.0,,,2.0,,,,3.0,11.0,,1.0,1.0,3.0,,100.0
33,"Gwilt, James",6,3,4,10,1,,,1.0,2.0,2.0,,3.0,,2.0,,2.0,8.0,,1.0,4.0,,,69.0
7,"Hayes, Lenny",19,6,9,28,,1.0,,4.0,4.0,10.0,3.0,1.0,1.0,1.0,,8.0,19.0,,1.0,1.0,,2.0,87.0
30,"Howard, Brad",1,2,2,3,,,,1.0,,,1.0,1.0,,,,1.0,2.0,,,,,,68.0
8,"Hudghton, Max",7,4,3,10,,,1.0,1.0,,,,1.0,,1.0,,2.0,8.0,,,11.0,,,100.0
23,"Koschitzke, Justin",5,6,4,9,1,,10.0,,1.0,3.0,2.0,2.0,1.0,1.0,,3.0,6.0,,1.0,1.0,,1.0,92.0
44,"Milne, Stephen",18,7,2,20,,2.0,,2.0,2.0,5.0,5.0,6.0,2.0,2.0,,8.0,12.0,,2.0,1.0,2.0,1.0,92.0
11,"Montagna, Leigh",18,9,15,33,,,,3.0,5.0,3.0,3.0,2.0,,1.0,2.0,7.0,25.0,1.0,,,2.0,,92.0
12,"Riewoldt, Nick",13,10,4,17,1,1.0,1.0,,,4.0,1.0,4.0,3.0,1.0,,9.0,8.0,4.0,2.0,1.0,,,100.0
29,"Rix, Michael",2,3,5,7,,,16.0,1.0,,1.0,2.0,,1.0,,,3.0,4.0,,,4.0,,,65.0
4,"Thompson, Andrew",3,3,8,11,,,,4.0,,2.0,4.0,1.0,1.0,,,7.0,4.0,,,1.0,,,38.0
13,"Voss, Brett",4,1,,4,,,,3.0,,1.0,,,2.0,,,3.0,2.0,,,,,,48.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,97,136,331,8,10.0,34.0,52.0,35.0,51.0,39.0,46.0,15.0,16.0,2.0,116.0,213.0,9.0,11.0,50.0,14.0,7.0,
Opposition,Opposition,199,104,121,320,11,14.0,25.0,58.0,37.0,49.0,25.0,34.0,16.0,15.0,4.0,112.0,205.0,11.0,13.0,62.0,26.0,9.0,
