Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 300d,17 (9-0-8 52.94%),1 (0.06),←,
44,"Buckley, Jack",23y 121d,7 (2-0-5 28.57%),,←,
21,"Buntine, Matt",27y 180d,62 (32-0-30 51.61%),3 (0.05),←,
13,"Cumming, Isaac",22y 249d,15 (7-0-8 46.67%),,←,
16,"Daniels, Brent",22y 39d,53 (31-0-22 58.49%),21 (0.40),←,
31,"Finlayson, Jeremy",25y 67d,55 (31-2-22 58.18%),73 (1.33),←,
4,"Greene, Toby",27y 204d,163 (74-1-88 45.71%),197 (1.21),←,
12,"Green, Tom",20y 84d,10 (5-0-5 50.00%),3 (0.30),←,
19,"Haynes, Nick",28y 334d,150 (73-3-74 49.67%),9 (0.06),←,
37,"Hill, Bobby",21y 67d,18 (9-0-9 50.00%),13 (0.72),←,
27,"Himmelberg, Harry",24y 344d,86 (52-1-33 61.05%),100 (1.16),←,
2,"Hopper, Jacob",24y 70d,89 (53-1-35 60.11%),33 (0.37),←,
39,"Idun, Connor",20y 262d,7 (3-0-4 42.86%),,←,
25,"Keeffe, Lachlan",31y 3d,76 (42-0-34 55.26%),15 (0.20),36 (17-0-19 47.22%),8 (0.22)
22,"Kelly, Josh",26y 64d,137 (76-2-59 56.20%),87 (0.64),←,
41,"Mumford, Shane",34y 286d,204 (132-4-68 65.69%),53 (0.26),104 (63-2-39 61.54%),14 (0.13)
33,"OHalloran, Xavier",20y 280d,6 (3-0-3 50.00%),2 (0.33),←,
50,"Reid, Sam",31y 161d,96 (52-3-41 55.73%),29 (0.30),86 (46-3-37 55.23%),28 (0.33)
26,"Riccardi, Jake",21y 161d,7 (4-0-3 57.14%),11 (1.57),←,
18,"Stone, Conor",18y 360d,2 (2-0-0 100.00%),,←,
14,"Taranto, Tim",23y 79d,79 (46-1-32 58.86%),29 (0.37),←,
15,"Taylor, Sam",21y 347d,39 (25-0-14 64.10%),1 (0.03),←,
8,"Ward, Callan",31y 7d,229 (102-3-124 45.20%),111 (0.48),169 (70-3-96 42.31%),78 (0.46)
Totals,Totals,24y 272d,1607 (865-21-721 53.83%),791 (0.49),,
C,"Cameron, Leon",48y 227d,165 (89-3-73 54.85%),,←,
