Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 270d,67 (38-0-29 56.72%),99 (1.48),←,
21,"Barlow, Michael",25y 115d,49 (27-0-22 55.10%),29 (0.59),←,
26,"Bradley, Kepler",27y 150d,115 (43-1-71 37.83%),84 (0.73),66 (30-0-36 45.45%),70 (1.06)
15,"Crowley, Ryan",29y 38d,142 (72-0-70 50.70%),99 (0.70),←,
3,"Dawson, Zac",27y 49d,98 (59-3-36 61.73%),6 (0.06),21 (13-0-8 61.90%),2 (0.10)
9,"de Boer, Matt",23y 33d,79 (40-0-39 50.63%),31 (0.39),←,
41,"Duffield, Paul",28y 66d,114 (54-0-60 47.37%),24 (0.21),←,
7,"Fyfe, Nat",21y 206d,53 (30-0-23 56.60%),39 (0.74),←,
12,"Griffin, Jonathon",27y 88d,64 (34-0-30 53.13%),15 (0.23),23 (13-0-10 56.52%),8 (0.35)
32,"Hill, Stephen",22y 346d,92 (46-0-46 50.00%),54 (0.59),←,
37,"Johnson, Michael",28y 174d,152 (77-0-75 50.66%),54 (0.36),←,
23,"Mayne, Chris",24y 161d,84 (43-0-41 51.19%),106 (1.26),←,
18,"McPharlin, Luke",31y 132d,212 (107-0-105 50.47%),114 (0.54),200 (99-0-101 49.50%),111 (0.56)
16,"Mundy, David",27y 266d,167 (83-0-84 49.70%),64 (0.38),←,
13,"Mzungu, Tendai",27y 43d,41 (21-0-20 51.22%),25 (0.61),←,
29,"Pavlich, Matthew",31y 102d,282 (128-0-154 45.39%),560 (1.99),←,
46,"Pearce, Clancee",22y 171d,53 (25-0-28 47.17%),29 (0.55),←,
6,"Pearce, Danyle",27y 5d,157 (61-1-95 39.17%),78 (0.50),3 (2-0-1 66.67%),2 (0.67)
34,"Spurr, Lee",25y 259d,16 (12-0-4 75.00%),,←,
8,"Suban, Nick",22y 338d,65 (28-0-37 43.08%),21 (0.32),←,
33,"Sutcliffe, Cam",20y 324d,7 (6-0-1 85.71%),2 (0.29),←,
10,"Walters, Michael",22y 95d,24 (14-0-10 58.33%),44 (1.83),←,
Totals,Totals,25y 322d,2133 (1048-5-1080 49.13%),1577 (0.74),,
C,"Lyon, Ross",46y 155d,148 (93-4-51 64.19%),,27 (17-0-10 62.96%),
