West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",9,7,3,12,4,1.0,,,,2.0,,1.0,1.0,,,3.0,9.0,2.0,4.0,1.0,,,89.0
37,"Barrass, Tom",6,5,5,11,,,,,,,,,,,,4.0,7.0,1.0,,8.0,,,100.0
33,"Bazzo, Rhett",4,5,9,13,,,,2.0,,1.0,,2.0,,1.0,,4.0,9.0,,,1.0,,,86.0
39 ↑,"Clark, Greg",6,5,1,7,,,,,,1.0,,,,,,,7.0,,,,,,49.0
14,"Duggan, Liam",18,12,17,35,,,,4.0,4.0,1.0,2.0,3.0,,,,4.0,27.0,,,1.0,2.0,,84.0
16 ↓,"Edwards, Luke",3,2,,3,,,,,,,,1.0,,1.0,,,3.0,,,,,,33.0
29,"Foley, Luke",9,8,3,12,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,2.0,11.0,,,4.0,,1.0,86.0
3,"Gaff, Andrew",7,3,9,16,,,,,1.0,2.0,2.0,3.0,,1.0,,4.0,12.0,,,,,,92.0
7,"Ginbey, Reuben",8,1,11,19,,,,5.0,3.0,1.0,1.0,5.0,1.0,1.0,,11.0,8.0,,,1.0,,,76.0
19,"Hough, Brady",9,5,12,21,,,,,3.0,1.0,,1.0,1.0,,,5.0,16.0,,1.0,1.0,,,78.0
5,"Hunt, Jayden",21,9,13,34,,1.0,,2.0,7.0,4.0,,5.0,1.0,2.0,,5.0,30.0,,,2.0,1.0,1.0,89.0
25,"Hurn, Shannon",21,10,6,27,,,,1.0,8.0,2.0,,1.0,,,,4.0,18.0,,,1.0,1.0,,78.0
11,"Kelly, Tim",13,4,16,29,,,,3.0,,8.0,7.0,5.0,,2.0,,12.0,17.0,,,,,1.0,85.0
44,"Long, Noah",3,3,4,7,,,,2.0,,3.0,,,,,,1.0,5.0,,,,,,76.0
24,"ONeill, Xavier",9,4,6,15,,1.0,,3.0,,3.0,2.0,1.0,2.0,,,4.0,11.0,,1.0,2.0,,,76.0
21,"Petruccelle, Jack",4,3,4,8,1,,,1.0,,,1.0,1.0,1.0,,,4.0,4.0,,1.0,,,1.0,71.0
35,"Rotham, Josh",2,2,,2,,,4.0,2.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,87.0
4,"Sheed, Dom",9,6,8,17,,,,2.0,1.0,3.0,1.0,4.0,1.0,2.0,,3.0,15.0,,,,,,75.0
2,"Waterman, Jake",12,10,1,13,1,1.0,,1.0,1.0,3.0,,4.0,2.0,1.0,,4.0,9.0,1.0,2.0,,,,74.0
36,"West, Connor",7,3,6,13,,2.0,,2.0,,,1.0,,4.0,,,6.0,7.0,,1.0,1.0,,,81.0
32,"Williams, Bailey",6,2,6,12,,1.0,33.0,4.0,,4.0,4.0,3.0,2.0,1.0,,9.0,3.0,2.0,1.0,2.0,,1.0,81.0
23,"Witherden, Alex",8,4,9,17,,,,3.0,1.0,1.0,2.0,4.0,,2.0,,5.0,10.0,,,2.0,1.0,,80.0
6,"Yeo, Elliot",11,3,13,24,,,,4.0,2.0,4.0,5.0,5.0,,,,9.0,15.0,,,4.0,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,116,162,367,6,10.0,37.0,42.0,32.0,48.0,28.0,52.0,17.0,16.0,,104.0,254.0,7.0,12.0,32.0,5.0,6.0,
Opposition,Opposition,238,133,152,390,14,12.0,19.0,45.0,41.0,46.0,26.0,41.0,16.0,17.0,6.0,129.0,261.0,17.0,15.0,37.0,8.0,8.0,
