Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 42d,108 (57-0-51 52.78%),54 (0.50),←,
29,"Beaumont, Simon",24y 117d,64 (35-0-29 54.69%),45 (0.70),←,
21,"Bradley, Craig",36y 168d,317 (190-2-125 60.25%),214 (0.68),←,
20,"Brown, Fraser",29y 234d,172 (98-1-73 57.27%),95 (0.55),←,
16,"Camporeale, Scott",24y 241d,109 (66-0-43 60.55%),99 (0.91),←,
25,"Fevola, Brendan",19y 79d,7 (4-0-3 57.14%),9 (1.29),←,
31,"Fletcher, Simon",21y 235d,14 (8-0-6 57.14%),9 (0.64),←,
45,"Franchina, Anthony",22y 180d,35 (17-0-18 48.57%),9 (0.26),←,
17,"Freeborn, Scott",21y 324d,1 (0-0-1 0.00%),,←,
4,"Hamill, Aaron",22y 232d,73 (34-0-39 46.58%),80 (1.10),←,
37,"Hotton, Trent",26y 129d,22 (6-0-16 27.27%),16 (0.73),5 (2-0-3 40.00%),2 (0.40)
43,"Koutoufides, Anthony",27y 81d,153 (89-1-63 58.50%),106 (0.69),←,
12,"Lappin, Matthew",24y 51d,85 (43-1-41 51.18%),69 (0.81),30 (15-0-15 50.00%),43 (1.43)
10,"Mansfield, Michael",28y 244d,186 (105-1-80 56.72%),100 (0.54),5 (2-0-3 40.00%),
22,"Manton, Glenn",26y 312d,124 (71-0-53 57.26%),34 (0.27),103 (60-0-43 58.25%),30 (0.29)
3,"Massie, Kris",19y 314d,27 (16-0-11 59.26%),11 (0.41),←,
5,"McKay, Andrew",29y 269d,159 (95-1-63 60.06%),24 (0.15),←,
26,"OReilly, Stephen",27y 151d,137 (55-0-82 40.15%),20 (0.15),3 (0-0-3 0.00%),
7,"Ratten, Brett",28y 272d,194 (111-0-83 57.22%),62 (0.32),←,
23,"Rice, Dean",32y 22d,204 (94-1-109 46.32%),83 (0.41),88 (49-0-39 55.68%),40 (0.45)
1,"Silvagni, Stephen",32y 313d,273 (170-1-102 62.45%),182 (0.67),←,
8,"Whitnall, Lance",20y 229d,71 (34-0-37 47.89%),136 (1.92),←,
Totals,Totals,26y 10d,2535 (1398-9-1128 55.15%),1457 (0.57),,
C,"Parkin, David",57y 209d,498 (291-2-205 58.63%),,335 (204-2-129 61.19%),
