Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",25y 95d,81 (55-0-26 67.90%),49 (0.60),←,
8,"Bewick, Darren",23y 361d,72 (47-0-25 65.28%),110 (1.53),←,
23,"Cransberg, Peter",24y 19d,44 (31-0-13 70.45%),37 (0.84),←,
5,"Daniher, Terry",34y 2d,300 (186-3-111 62.50%),453 (1.51),281 (176-2-103 62.99%),431 (1.53)
15,"Ezard, Alan",28y 124d,165 (111-0-54 67.27%),192 (1.16),←,
28,"Flood, David",22y 176d,27 (17-0-10 62.96%),14 (0.52),←,
25,"Fox, Brad",21y 312d,10 (6-0-4 60.00%),3 (0.30),←,
1,"Harvey, Mark",26y 67d,112 (79-0-33 70.54%),153 (1.37),←,
49,"Hills, Paul",18y 331d,12 (7-0-5 58.33%),2 (0.17),←,
39,"Johnston, David",22y 129d,36 (21-0-15 58.33%),6 (0.17),←,
9,"Kickett, Derek",28y 315d,41 (25-0-16 60.98%),43 (1.05),29 (20-0-9 68.97%),31 (1.07)
13,"Long, Michael",21y 320d,65 (45-0-20 69.23%),45 (0.69),←,
27,"Madden, Simon",33y 230d,368 (221-2-145 60.33%),566 (1.54),←,
35,"McMullin, Ian",26y 350d,43 (29-0-14 67.44%),48 (1.12),22 (16-0-6 72.73%),24 (1.09)
10,"ODonnell, Gary",26y 97d,90 (59-0-31 65.56%),24 (0.27),←,
14,"Plain, Bradley",21y 326d,34 (25-0-9 73.53%),61 (1.79),←,
3,"Salmon, Paul",26y 209d,141 (87-1-53 62.06%),329 (2.33),←,
21,"Wallis, Dean",21y 355d,39 (20-0-19 51.28%),14 (0.36),←,
4,"Wanganeen, Gavin",18y 60d,15 (9-0-6 60.00%),11 (0.73),←,
32,"Watson, Tim",30y 35d,279 (175-3-101 63.26%),304 (1.09),←,
Totals,Totals,25y 68d,1974 (1255-9-710 63.58%),2464 (1.25),,
C,"Sheedy, Kevin",43y 236d,258 (173-1-84 67.25%),,←,
