North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",6,,3,9,2,,,1.0,,,,,,,,,,,,,,,
5,"Anderson, Stuart",2,1,3,5,,,,1.0,,,,,,,,,,,,,,,
11,"Archer, Glenn",14,8,8,22,,1.0,,,,,,,,1.0,,,,,,,,,
26,"Bell, Peter",8,2,8,16,1,,,3.0,,,,,,1.0,,,,,,,,,
12,"Blakey, John",9,3,3,12,,2.0,,,,,,,,1.0,,,,,,,,,
16,"Capuano, Mathew",2,1,,2,,,2.0,,,,,,,,,,,,,,,,
18,"Carey, Wayne",15,9,7,22,1,3.0,,3.0,,,,,,1.0,,,,,,,,,
27,"Crocker, Darren",7,3,2,9,3,2.0,,1.0,,,,,,,,,,,,,,,
6,"Fairley, Ian",7,3,7,14,1,,,,,,,,,,,,,,,,,,
17,"Freeborn, Glenn",6,1,8,14,3,1.0,,2.0,,,,,1.0,,,,,,,,,,
34,"King, David",6,4,5,11,,,,2.0,,,,,1.0,,,,,,,,,,
7,"Laidley, Dani",12,5,4,16,,,,4.0,,,,,1.0,,,,,,,,,,
4,"Martyn, Mick",9,6,2,11,,,,1.0,,,,,,1.0,,,,,,,,,
31,"McKernan, Corey",16,5,13,29,,,6.0,,,,,,2.0,,,,,,,,,,
22,"Roberts, Mark",8,4,4,12,2,,,1.0,,,,,1.0,,,,,,,,,,
3,"Rock, Anthony",16,5,9,25,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
2,"Schwass, Wayne",20,5,5,25,,,1.0,2.0,,,,,,2.0,,,,,,,,,
8,"Scott, Robert",10,4,1,11,,,,2.0,,,,,,,,,,,,,,,
24,"Sholl, Craig",11,9,3,14,2,3.0,,1.0,,,,,,,,,,,,,,,
37,"Simpson, Adam",3,,3,6,1,,1.0,,,,,,,,,,,,,,,,
10,"Stevens, Anthony",18,4,5,23,2,,,1.0,,,,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,82,103,308,19,17.0,10.0,27.0,,,,,8.0,11.0,,,,,,,,,
Opposition,Opposition,187,65,108,295,13,10.0,27.0,37.0,,,,,11.0,8.0,,,,,,,,,
