Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",7,3.0,9,16,2.0,1.0,,,,2.0,,5.0,,,,7,9,,1.0,,,,83.0
15,"Anderson, Noah",12,5.0,7,19,1.0,,,2.0,2.0,2.0,2.0,7.0,,2.0,,6,13,,1.0,,,,84.0
10,"Ballard, Charlie",4,2.0,2,6,,,,2.0,,,,1.0,,,,3,2,1.0,,11.0,,,92.0
3,"Bowes, Jack",14,9.0,3,17,,,,,7.0,1.0,1.0,2.0,1.0,,,6,9,1.0,,3.0,,,85.0
35,"Budarick, Connor",10,5.0,6,16,,,,3.0,4.0,1.0,,3.0,,2.0,,5,12,,,2.0,,,77.0
25,"Collins, Sam",5,3.0,2,7,,,,,1.0,1.0,,1.0,,1.0,,2,5,,,9.0,,,100.0
12,"Day, Sam",8,5.0,10,18,2.0,,5.0,2.0,,5.0,,1.0,1.0,,2.0,4,12,,1.0,3.0,,3.0,82.0
8,"Fiorini, Brayden",14,5.0,7,21,,,,1.0,1.0,4.0,2.0,,,,,5,14,,,3.0,,1.0,65.0
21,"Greenwood, Hugh",15,,5,20,1.0,,,3.0,5.0,3.0,7.0,7.0,1.0,2.0,,14,5,,,1.0,,,72.0
1,"Hanley, Pearce",11,4.0,1,12,,,,,4.0,3.0,,2.0,,,,6,6,1.0,,1.0,1.0,,77.0
5,"Harbrow, Jarrod",6,2.0,4,10,,,,4.0,1.0,,,3.0,1.0,2.0,,4,6,,,4.0,,,81.0
39,"Holman, Nick",4,1.0,2,6,1.0,,,3.0,1.0,2.0,1.0,,1.0,,,3,3,,,1.0,,,85.0
34,"King, Ben",10,7.0,1,11,1.0,2.0,,,,2.0,,3.0,1.0,,,4,7,2.0,2.0,2.0,,,97.0
23,"Lemmens, Sean",6,1.0,6,12,1.0,,,,,4.0,,2.0,1.0,,,8,5,1.0,,2.0,,2.0,69.0
13,"Lukosius, Jack",11,6.0,2,13,1.0,,,2.0,5.0,2.0,1.0,4.0,,1.0,,2,10,,,,1.0,1.0,88.0
44,"Macpherson, Darcy",4,2.0,8,12,1.0,,,2.0,,1.0,2.0,2.0,1.0,1.0,,6,6,,1.0,,,1.0,82.0
11,"Miller, Touk",12,,10,22,,,,4.0,1.0,3.0,1.0,5.0,1.0,1.0,,9,15,,,3.0,,1.0,75.0
27,"Powell, Wil",9,,12,21,,,,,1.0,2.0,2.0,3.0,1.0,1.0,,8,15,,,3.0,,,74.0
18,"Rowell, Matt",11,1.0,15,26,2.0,,,7.0,6.0,3.0,5.0,2.0,2.0,,3.0,14,12,,,1.0,1.0,1.0,75.0
6,"Sexton, Alex",12,3.0,2,14,,3.0,,,,3.0,,5.0,1.0,2.0,,4,10,,,3.0,,,85.0
14,"Weller, Lachie",13,2.0,11,24,1.0,,,3.0,,2.0,5.0,5.0,1.0,,,8,14,,,1.0,1.0,,82.0
28,"Witts, Jarrod",9,2.0,5,14,,,23.0,,,3.0,3.0,1.0,2.0,1.0,,8,8,,1.0,4.0,,,89.0
Totals,Totals,207,68.0,130,337,14.0,6.0,28.0,38.0,39.0,49.0,32.0,64.0,16.0,16.0,5.0,136,198,6.0,7.0,57.0,4.0,10.0,
Opposition,Opposition,183,56.0,104,287,6.0,10.0,43.0,55.0,33.0,46.0,33.0,54.0,16.0,16.0,1.0,115,160,5.0,8.0,52.0,3.0,4.0,
