Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Baguley, Mark",9,5,7,16,,3.0,,5.0,,6.0,1.0,3.0,3.0,2.0,,6.0,10.0,,,2.0,,,89.0
24,"Bird, Craig",11,3,9,20,1,,,4.0,2.0,3.0,2.0,1.0,,1.0,,9.0,12.0,,1.0,,,,75.0
28,"Brown, Mitch",14,9,9,23,1,,,2.0,,3.0,1.0,3.0,1.0,,,11.0,11.0,2.0,,,,,94.0
17,"Cooney, Adam",8,3,9,17,,,1.0,3.0,2.0,1.0,,4.0,,1.0,,5.0,11.0,,,1.0,,,81.0
51,"Crowley, Ryan",15,6,11,26,,,2.0,1.0,2.0,3.0,2.0,3.0,,,,6.0,19.0,,,,,,83.0
6,"Daniher, Joe",7,5,8,15,,1.0,2.0,1.0,,2.0,1.0,4.0,1.0,1.0,,5.0,11.0,,,2.0,,,85.0
49,"Dea, Matt",9,9,9,18,,,,3.0,3.0,,,,1.0,,,4.0,13.0,,,1.0,,,89.0
15,"Dempsey, Courtenay",16,8,8,24,,,,2.0,5.0,4.0,1.0,3.0,1.0,1.0,,5.0,18.0,,,3.0,,,74.0
13,"Fantasia, Orazio",6,2,7,13,1,1.0,,4.0,,3.0,,4.0,2.0,3.0,,7.0,7.0,,1.0,1.0,,,93.0
9,"Goddard, Brendon",14,5,14,28,,1.0,2.0,1.0,2.0,4.0,,1.0,,,,9.0,19.0,2.0,,3.0,,,86.0
55,"Grima, Nathan",9,5,4,13,,,,1.0,4.0,1.0,,5.0,,1.0,,6.0,8.0,1.0,,4.0,,,82.0
42,"Gwilt, James",10,3,5,15,,,,1.0,5.0,,,3.0,1.0,2.0,,3.0,11.0,,,2.0,,,80.0
36,"Hartley, Michael",7,3,3,10,,,,4.0,2.0,1.0,,3.0,,2.0,,2.0,8.0,,,10.0,,,92.0
47,"Kelly, James",13,7,16,29,,,,2.0,3.0,,1.0,3.0,,2.0,,7.0,21.0,,,1.0,,,91.0
22,"Leuenberger, Matthew",3,1,9,12,,,21.0,3.0,,2.0,2.0,7.0,2.0,3.0,,7.0,5.0,1.0,,1.0,,,89.0
43,"McDonald-Tipungwuti, Anthony",14,7,4,18,,1.0,,2.0,6.0,2.0,,1.0,,,,5.0,13.0,,,3.0,2.0,,81.0
44,"McKernan, Shaun",7,5,4,11,1,,5.0,2.0,,2.0,1.0,2.0,,1.0,,6.0,6.0,2.0,,3.0,,,88.0
7,"Merrett, Zach",11,6,13,24,,1.0,,8.0,2.0,,4.0,,3.0,,,9.0,15.0,,1.0,,,2.0,84.0
50,"Polkinghorne, James",6,1,6,12,,,,2.0,,1.0,2.0,1.0,,,,4.0,7.0,,,,,,76.0
27,"Redman, Mason",4,2,6,10,,,,6.0,1.0,3.0,1.0,1.0,1.0,1.0,,8.0,4.0,,,3.0,,1.0,83.0
52,"Simpkin, Jonathan",6,2,2,8,1,,,,1.0,2.0,,1.0,,,,2.0,6.0,,1.0,,1.0,,15.0
11,"Zaharakis, David",22,2,11,33,2,2.0,,3.0,3.0,4.0,7.0,1.0,2.0,,,11.0,20.0,,,2.0,2.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,99,174,395,7,12.0,33.0,60.0,43.0,47.0,26.0,54.0,18.0,21.0,,137.0,255.0,8.0,4.0,42.0,5.0,3.0,
Opposition,Opposition,231,107,208,439,20,15.0,25.0,59.0,38.0,68.0,38.0,56.0,21.0,18.0,6.0,165.0,279.0,15.0,19.0,49.0,6.0,14.0,
