Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",19y 312d,25 (15-0-10 60.00%),10 (0.40),←,
20,"Brogan, Dean",29y 177d,112 (74-1-37 66.52%),34 (0.30),←,
7,"Burgoyne, Peter",30y 131d,219 (124-3-92 57.31%),186 (0.85),←,
27,"Carlile, Alipate",21y 39d,21 (11-0-10 52.38%),,←,
25,"Cassisi, Domenic",25y 260d,117 (72-1-44 61.97%),48 (0.41),←,
30,"Chaplin, Troy",22y 106d,52 (28-1-23 54.81%),6 (0.12),←,
35,"Cornes, Chad",28y 209d,194 (119-1-74 61.60%),154 (0.79),←,
18,"Cornes, Kane",25y 155d,151 (93-1-57 61.92%),66 (0.44),←,
17,"Gray, Robbie",20y 70d,10 (5-0-5 50.00%),15 (1.50),←,
29,"Krakouer, Nathan",20y 34d,14 (9-0-5 64.29%),5 (0.36),←,
5,"Lade, Brendon",31y 334d,206 (116-3-87 57.04%),162 (0.79),←,
44,"Logan, Tom",22y 342d,28 (13-0-15 46.43%),6 (0.21),25 (13-0-12 52.00%),6 (0.24)
4,"Motlop, Daniel",26y 84d,87 (39-1-47 45.40%),133 (1.53),40 (19-0-21 47.50%),80 (2.00)
16,"Pearce, Danyle",22y 62d,60 (30-0-30 50.00%),34 (0.57),←,
36,"Pettigrew, Michael",23y 84d,67 (34-0-33 50.75%),24 (0.36),←,
15,"Rodan, David",24y 244d,101 (40-0-61 39.60%),82 (0.81),36 (21-0-15 58.33%),39 (1.08)
3,"Salopek, Steven",22y 353d,74 (40-0-34 54.05%),40 (0.54),←,
14,"Stewart, Paul",20y 334d,6 (1-0-5 16.67%),,←,
28,"Thurstans, Toby",27y 299d,94 (57-1-36 61.17%),50 (0.53),←,
1,"Tredrea, Warren",29y 167d,221 (130-2-89 59.28%),479 (2.17),←,
39,"Westhoff, Justin",21y 251d,27 (15-0-12 55.56%),42 (1.56),←,
21,"Wilson, Michael",31y 200d,190 (104-4-82 55.79%),51 (0.27),←,
Totals,Totals,24y 342d,2076 (1169-19-888 56.31%),1627 (0.78),,
C,"Williams, Mark",49y 292d,225 (133-2-90 59.56%),,←,
