Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",12,5,2,14,,,,2.0,,,,,1.0,3.0,,,,,,,,,
7,"Allan, Ben",9,1,3,12,,1.0,,,,,,,1.0,,,,,,,,,,
21,"Black, Heath",7,1,6,13,1,,,,,,,,,,,,,,,,,,
24,"Burton, Matthew",7,6,10,17,,,7.0,,,,,,1.0,1.0,,,,,,,,,
42,"Callaghan, Craig",17,10,6,23,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
13,"Chisholm, Scott",9,1,3,12,,,,3.0,,,,,2.0,1.0,,,,,,,,,
31,"Clement, James",4,1,3,7,,,,1.0,,,,,,3.0,,,,,,,,,
19,"Dhurrkay, Gary",5,2,4,9,,,,,,,,,,,,,,,,,,,
37,"Gale, Mark",10,4,10,20,,,,2.0,,,,,,1.0,,,,,,,,,
14,"Hunter, Kingsley",7,5,3,10,1,2.0,,,,,,,1.0,,,,,,,,,,
38,"Jones, Anthony",9,3,3,12,,,,2.0,,,,,2.0,2.0,,,,,,,,,
11,"Kickett, Dale",3,2,2,5,1,,,1.0,,,,,,,,,,,,,,,
28,"Koops, Steven",9,4,5,14,4,,,1.0,,,,,4.0,1.0,,,,,,,,,
36,"Leach, Quenton",10,4,5,15,,,,2.0,,,,,2.0,1.0,,,,,,,,,
9,"Mann, Peter",6,5,8,14,1,3.0,,,,,,,,,,,,,,,,,
45,"Mitchell, Gavin",11,3,7,18,1,1.0,,2.0,,,,,,,,,,,,,,,
23,"Parker, Shane",11,5,1,12,,,,,,,,,4.0,,,,,,,,,,
1,"Toia, Luke",11,4,9,20,,,,1.0,,,,,4.0,1.0,,,,,,,,,
26,"Waterhouse, Clive",8,8,6,14,,1.0,,,,,,,,2.0,,,,,,,,,
34,"White, Jeff",9,10,3,12,1,1.0,8.0,,,,,,2.0,1.0,,,,,,,,,
4,"Wills, Andrew",10,5,5,15,1,1.0,,3.0,,,,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,89,104,288,11,13.0,15.0,23.0,,,,,26.0,22.0,,,,,,,,,
Opposition,Opposition,194,67,113,307,18,11.0,16.0,29.0,,,,,22.0,26.0,6.0,,,,,,,,
