Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 284d,40 (22-0-18 55.00%),4 (0.10),13 (8-0-5 61.54%),
4,"Ah Chee, Callum",23y 183d,67 (24-0-43 35.82%),27 (0.40),22 (16-0-6 72.73%),3 (0.14)
31,"Andrews, Harris",24y 120d,117 (40-0-77 34.19%),10 (0.09),←,
33,"Bailey, Zac",21y 199d,50 (29-0-21 58.00%),29 (0.58),←,
7,"Berry, Jarrod",23y 64d,76 (35-0-41 46.05%),35 (0.46),←,
13,"Berry, Tom",19y 344d,9 (6-0-3 66.67%),2 (0.22),←,
14,"Birchall, Grant",33y 72d,268 (182-1-85 68.10%),34 (0.13),20 (15-0-5 75.00%),
23,"Cameron, Charlie",26y 279d,131 (80-1-50 61.45%),196 (1.50),58 (33-0-25 56.90%),109 (1.88)
3,"Daniher, Joe",27y 37d,112 (41-1-70 37.05%),198 (1.77),4 (1-0-3 25.00%),7 (1.75)
21,"Fullarton, Tom",22y 46d,6 (3-0-3 50.00%),2 (0.33),←,
27,"Gardiner, Darcy",25y 200d,125 (51-0-74 40.80%),5 (0.04),←,
30,"Hipwood, Eric",23y 209d,98 (43-0-55 43.88%),145 (1.48),←,
35,"Lester, Ryan",28y 227d,145 (55-0-90 37.93%),45 (0.31),←,
17,"Lyons, Jarryd",28y 262d,139 (76-0-63 54.68%),70 (0.50),47 (32-0-15 68.09%),21 (0.45)
11,"McCarthy, Lincoln",27y 170d,74 (53-0-21 71.62%),63 (0.85),45 (30-0-15 66.67%),38 (0.84)
6,"McCluggage, Hugh",23y 38d,86 (40-0-46 46.51%),53 (0.62),←,
46,"McInerney, Oscar",26y 274d,59 (33-0-26 55.93%),31 (0.53),←,
9,"Neale, Lachie",27y 321d,182 (97-0-85 53.30%),94 (0.52),47 (32-0-15 68.09%),27 (0.57)
10,"Rich, Daniel",30y 307d,226 (86-1-139 38.27%),111 (0.49),←,
2,"Robertson, Deven",19y 284d,3 (1-0-2 33.33%),,←,
5,"Robinson, Mitch",31y 307d,214 (96-1-117 45.09%),113 (0.53),114 (45-0-69 39.47%),55 (0.48)
37,"Starcevich, Brandon",21y 260d,27 (17-0-10 62.96%),2 (0.07),←,
15,"Zorko, Dayne",32y 60d,189 (72-0-117 38.10%),194 (1.03),←,
Totals,Totals,25y 356d,2443 (1182-5-1256 48.38%),1463 (0.60),,
C,"Fagan, Chris",59y 291d,91 (42-0-49 46.15%),,←,
