Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",8,1,8,16,,,1.0,4.0,,4.0,1.0,3.0,,1.0,,6.0,11.0,1.0,,1.0,,,77.0
11,"Aish, James",11,6,14,25,,1.0,,3.0,4.0,5.0,,5.0,1.0,2.0,,6.0,20.0,1.0,,1.0,,,89.0
19 ↑,"Blakely, Connor",3,1,8,11,,,,,,3.0,,3.0,,1.0,,4.0,6.0,,,,,1.0,35.0
8,"Brayshaw, Andrew",14,4,14,28,,,,3.0,3.0,7.0,3.0,4.0,1.0,,,5.0,22.0,,,4.0,,,78.0
5,"Cerra, Adam",13,6,14,27,,1.0,,,1.0,7.0,5.0,2.0,1.0,,,10.0,17.0,,1.0,,,1.0,81.0
33,"Colyer, Travis",9,3,3,12,1,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,,,7.0,5.0,,1.0,1.0,,,84.0
36,"Cox, Brennan",8,4,7,15,,,,1.0,4.0,2.0,,3.0,,3.0,,8.0,9.0,2.0,,12.0,,,100.0
12,"Crowden, Mitch",4,2,7,11,1,,,4.0,,2.0,1.0,,,,,5.0,7.0,,1.0,3.0,,,78.0
4,"Darcy, Sean",6,4,11,17,,,24.0,4.0,1.0,2.0,6.0,5.0,1.0,3.0,,11.0,6.0,1.0,,1.0,,,81.0
44,"Duman, Taylin",4,3,6,10,,,,4.0,1.0,2.0,,1.0,,,,2.0,9.0,,,9.0,,,74.0
7,"Fyfe, Nat",9,3,11,20,2,1.0,,6.0,,,4.0,7.0,2.0,2.0,1.0,14.0,7.0,2.0,2.0,4.0,,,86.0
23,"Henry, Liam",7,2,2,9,1,1.0,,,,3.0,,1.0,,,,4.0,5.0,,1.0,,,1.0,71.0
37,"Lobb, Rory",7,2,3,10,1,2.0,3.0,,,2.0,1.0,3.0,2.0,,,5.0,4.0,1.0,2.0,2.0,,2.0,100.0
16,"Mundy, David",10,3,15,25,1,1.0,,3.0,1.0,3.0,6.0,3.0,,,,9.0,16.0,,,,,,70.0
13,"Ryan, Luke",15,3,6,21,,,,,11.0,1.0,,,1.0,,,5.0,11.0,,,5.0,,,92.0
28,"Schultz, Lachie",8,5,3,11,1,,,1.0,,5.0,1.0,1.0,3.0,,,4.0,7.0,,1.0,,,2.0,83.0
3,"Serong, Caleb",5,1,11,16,,,,1.0,,1.0,4.0,,2.0,,,7.0,10.0,,,1.0,,,71.0
39 ↓,"Switkowski, Sam",3,,3,6,,,,1.0,,1.0,1.0,,,,,4.0,3.0,,,2.0,,,39.0
35,"Treacy, Josh",6,3,1,7,,,3.0,2.0,,2.0,,2.0,1.0,1.0,,5.0,2.0,2.0,,1.0,,,80.0
18,"Tucker, Darcy",9,4,11,20,,,,1.0,4.0,2.0,,1.0,1.0,,,2.0,19.0,,,1.0,,,86.0
10,"Walters, Michael",10,3,3,13,1,2.0,,3.0,1.0,1.0,,2.0,1.0,1.0,,3.0,9.0,,,1.0,,,86.0
38,"Watson, Tobe",6,4,4,10,,,,,3.0,1.0,,,1.0,,,4.0,6.0,,,5.0,,,79.0
14,"Wilson, Nathan",7,2,5,12,,,,,6.0,1.0,,2.0,1.0,,,3.0,9.0,,,3.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,69,170,352,9,15.0,31.0,42.0,41.0,58.0,34.0,51.0,20.0,14.0,1.0,133.0,220.0,10.0,9.0,57.0,,7.0,
Opposition,Opposition,252,120,172,424,18,7.0,26.0,58.0,48.0,60.0,32.0,53.0,14.0,20.0,5.0,135.0,272.0,16.0,15.0,49.0,1.0,13.0,
