Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",20,4.0,9.0,29,,,,6.0,1.0,6.0,6.0,1.0,,1.0,,11.0,17,,1.0,,2.0,,
17,"Burns, Scott",7,3.0,13.0,20,1.0,,1.0,1.0,3.0,1.0,6.0,1.0,,1.0,,10.0,10,,,,,,
8,"Clement, James",12,7.0,5.0,17,1.0,,,3.0,6.0,1.0,,2.0,3.0,1.0,,6.0,12,,,1.0,1.0,,
1,"Davis, Leon",7,3.0,2.0,9,2.0,2.0,,2.0,1.0,3.0,2.0,1.0,1.0,,,5.0,5,,1.0,,,,
19,"Davis, Nick",7,1.0,8.0,15,1.0,1.0,,1.0,2.0,2.0,2.0,,2.0,,,6.0,9,,1.0,,,,
31,"Dimattina, Andrew",2,,2.0,4,,,,,1.0,,,1.0,,,,2.0,2,,,1.0,,,
25,"Fraser, Josh",2,,,2,,,6.0,1.0,,,,,,,,,2,,,,,,
9,"Freeborn, Glenn",5,6.0,9.0,14,,,,1.0,,2.0,1.0,2.0,,1.0,,3.0,12,1.0,,1.0,3.0,,
6,"Holland, Brodie",10,5.0,1.0,11,1.0,,,,,4.0,3.0,,,1.0,,5.0,6,1.0,1.0,,,,
28,"Kinnear, Ben",8,2.0,9.0,17,1.0,,,1.0,4.0,2.0,1.0,3.0,,2.0,,4.0,12,,1.0,,,,
33,"Lane, Tyson",10,4.0,3.0,13,1.0,,,1.0,4.0,2.0,,2.0,,1.0,,3.0,11,,1.0,3.0,,,
18,"Licuria, Paul",4,2.0,14.0,18,,,1.0,3.0,2.0,2.0,4.0,1.0,,4.0,,7.0,12,,,2.0,2.0,,
37,"Lonie, Ryan",2,1.0,4.0,6,,,,,1.0,,1.0,,,,,3.0,3,,,,,,
7,"Molloy, Jarrod",8,3.0,5.0,13,,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,,,6.0,5,1.0,,,,,
11,"OBree, Shane",7,2.0,10.0,17,,,,2.0,,2.0,3.0,3.0,,1.0,,8.0,8,,,,,,
35,"Prestigiacomo, Simon",4,3.0,4.0,8,,,,2.0,1.0,,,,,,,3.0,5,,,1.0,,,
3,"Richardson, Mark",3,4.0,6.0,9,,,2.0,,3.0,,2.0,,1.0,1.0,,4.0,4,1.0,,,,,
38,"Rintoul, Chad",9,5.0,,9,,,,,1.0,1.0,,,1.0,,,1.0,8,,,,,,
23,"Rocca, Anthony",4,3.0,4.0,8,,1.0,15.0,1.0,,1.0,2.0,2.0,1.0,1.0,,6.0,2,2.0,1.0,,,,
15,"Steinfort, Carl",3,3.0,2.0,5,,,,1.0,,1.0,,,,,,1.0,5,,,1.0,,,
20,"Tarrant, Chris",6,3.0,3.0,9,1.0,3.0,,1.0,,2.0,,1.0,2.0,,,5.0,4,1.0,3.0,,,,
14,"Wakelin, Shane",9,2.0,3.0,12,,,3.0,,2.0,1.0,2.0,,1.0,,,6.0,5,,,1.0,2.0,,
Totals,Totals,149,66.0,116.0,265,9.0,8.0,29.0,30.0,33.0,36.0,38.0,21.0,14.0,15.0,,105.0,159,7.0,10.0,11.0,10.0,,
Opposition,Opposition,185,72.0,106.0,291,20.0,10.0,50.0,48.0,23.0,54.0,47.0,16.0,15.0,14.0,6.0,126.0,167,13.0,16.0,51.0,3.0,,
