Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bartram, Clint",9,4,10,19,1,,,4.0,3.0,1.0,1.0,4.0,2.0,,,9.0,10.0,,,1.0,3.0,,96.0
6,"Bate, Matthew",10,8,7,17,1,1.0,,2.0,1.0,4.0,1.0,2.0,2.0,1.0,,6.0,11.0,2.0,1.0,3.0,2.0,1.0,84.0
25,"Brown, Nathan",12,6,8,20,,,,2.0,2.0,,,,,,,1.0,18.0,,,1.0,,,80.0
32,"Bruce, Cameron",15,8,7,22,,1.0,,4.0,7.0,3.0,1.0,6.0,,,,7.0,14.0,2.0,1.0,4.0,3.0,,100.0
41,"Carroll, Nathan",11,8,11,22,,,,2.0,5.0,,,,,,,6.0,14.0,1.0,,1.0,1.0,,100.0
36,"Davey, Aaron",13,2,5,18,2,1.0,,1.0,3.0,4.0,2.0,2.0,,1.0,,10.0,8.0,1.0,1.0,,9.0,1.0,90.0
30,"Godfrey, Simon",7,2,7,14,1,,,1.0,,4.0,,2.0,1.0,1.0,,5.0,9.0,,,1.0,,1.0,69.0
4,"Holland, Ben",4,,3,7,1,2.0,,1.0,,1.0,2.0,2.0,1.0,1.0,,5.0,2.0,,,,,1.0,100.0
40,"Jamar, Mark",2,1,2,4,,,8.0,1.0,,1.0,1.0,,,,,2.0,1.0,,,2.0,,1.0,43.0
16,"Johnstone, Travis",13,10,11,24,,,,3.0,5.0,4.0,1.0,5.0,2.0,,,5.0,19.0,,,3.0,3.0,2.0,75.0
2,"Jones, Nathan",11,5,6,17,,,,2.0,2.0,1.0,3.0,2.0,,1.0,,5.0,12.0,,,3.0,,1.0,56.0
23,"McDonald, James",12,4,21,33,,,1.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,,13.0,21.0,,,1.0,3.0,2.0,80.0
5,"McLean, Brock",16,5,13,29,2,,,2.0,1.0,4.0,6.0,3.0,1.0,1.0,3.0,11.0,18.0,,1.0,1.0,,,73.0
9,"Neitz, David",8,4,1,9,3,,,,,1.0,,1.0,,1.0,,3.0,6.0,,4.0,,,1.0,100.0
33,"Pickett, Byron",1,,1,2,,,,,,,,,,,,1.0,1.0,,,,,,12.0
27,"Rivers, Jared",4,4,7,11,,,,1.0,1.0,,1.0,2.0,1.0,1.0,,5.0,8.0,1.0,,5.0,,,89.0
24,"Robertson, Russell",5,4,,5,2,,,,,2.0,,1.0,,,,5.0,1.0,3.0,2.0,,,,100.0
12,"Sylvia, Colin",6,2,7,13,,,,2.0,1.0,,,4.0,1.0,,,5.0,8.0,,,1.0,1.0,,100.0
10,"Ward, Daniel",16,9,16,32,,,,3.0,5.0,5.0,1.0,3.0,2.0,1.0,,8.0,23.0,,,1.0,2.0,1.0,97.0
45,"Whelan, Matthew",13,10,19,32,,1.0,,3.0,7.0,2.0,2.0,3.0,,1.0,,11.0,22.0,3.0,1.0,1.0,1.0,,100.0
34,"White, Jeff",11,8,10,21,,,19.0,,1.0,2.0,3.0,4.0,1.0,2.0,,4.0,17.0,1.0,,2.0,,,57.0
13,"Yze, Adem",18,5,8,26,5,2.0,,1.0,1.0,4.0,2.0,2.0,1.0,,2.0,8.0,16.0,1.0,3.0,1.0,2.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,109,180,397,18,11.0,28.0,39.0,47.0,46.0,32.0,50.0,17.0,14.0,5.0,135.0,259.0,15.0,14.0,32.0,30.0,12.0,
Opposition,Opposition,184,98,146,330,9,14.0,27.0,53.0,28.0,56.0,28.0,44.0,14.0,17.0,1.0,98.0,228.0,8.0,13.0,45.0,59.0,8.0,
