North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
44,"Brayshaw, Mark",25y 79d,19 (13-0-6 68.42%),2 (0.11),←,
18,"Carey, Wayne",19y 333d,30 (16-0-14 53.33%),48 (1.60),←,
30,"Chandler, Jeff",25y 44d,34 (19-1-14 57.35%),4 (0.12),←,
5,"Dwyer, David",27y 41d,70 (33-0-37 47.14%),36 (0.51),←,
6,"Fairley, Ian",26y 219d,108 (51-2-55 48.15%),138 (1.28),←,
31,"Gallagher, Michael",24y 351d,34 (22-1-11 66.18%),22 (0.65),18 (12-0-6 66.67%),5 (0.28)
29,"German, Peter",26y 82d,128 (62-3-63 49.61%),153 (1.20),←,
26,"Harris, Darren",25y 251d,47 (22-1-24 47.87%),24 (0.51),←,
9,"Larkin, Matthew",26y 249d,130 (66-3-61 51.92%),118 (0.91),←,
35,"Longmire, John",20y 115d,53 (22-1-30 42.45%),140 (2.64),←,
4,"Martyn, Mick",22y 237d,59 (26-1-32 44.92%),4 (0.07),←,
16,"McCarthy, John",24y 26d,65 (27-1-37 42.31%),71 (1.09),←,
3,"Rock, Anthony",20y 208d,24 (11-0-13 45.83%),23 (0.96),←,
36,"Romero, Jose",19y 267d,35 (17-0-18 48.57%),46 (1.31),←,
2,"Schwass, Wayne",22y 149d,48 (20-0-28 41.67%),24 (0.50),←,
24,"Sholl, Craig",23y 116d,26 (14-0-12 53.85%),6 (0.23),←,
15,"Smith, Ross",26y 81d,126 (57-2-67 46.03%),25 (0.20),←,
32,"Smith, Shaun",21y 307d,36 (21-1-14 59.72%),24 (0.67),←,
1,"Spargo, Paul",24y 198d,56 (26-2-28 48.21%),82 (1.46),←,
17,"Staritski, Justin",20y 289d,3 (2-0-1 66.67%),,←,
Totals,Totals,23y 255d,1131 (547-19-565 48.36%),990 (0.88),,
C,"Schimmelbusch, Wayne",38y 96d,27 (14-0-13 51.85%),,←,
