Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",21y 146d,7 (4-1-2 64.29%),3 (0.43),←,
8,"Bewick, Darren",25y 225d,96 (57-1-38 59.90%),152 (1.58),←,
23,"Cransberg, Peter",25y 248d,51 (32-1-18 63.73%),44 (0.86),←,
6,"Daniher, Anthony",30y 72d,217 (115-1-101 53.23%),79 (0.36),102 (66-1-35 65.20%),17 (0.17)
7,"Daniher, Chris",27y 3d,42 (23-1-18 55.95%),14 (0.33),←,
30,"Delaney, Tony",17y 97d,2 (0-1-1 25.00%),2 (1.00),←,
38,"Denham, Sean",23y 339d,56 (29-1-26 52.68%),25 (0.45),12 (5-1-6 45.83%),4 (0.33)
31,"Fletcher, Dustin",17y 331d,1 (0-1-0 50.00%),,←,
29,"Grenvold, David",27y 28d,48 (32-1-15 67.71%),8 (0.17),←,
1,"Harvey, Mark",27y 296d,137 (91-1-45 66.79%),159 (1.16),←,
11,"Hills, Paul",20y 195d,33 (17-1-15 53.03%),6 (0.18),←,
5,"Hird, James",20y 58d,6 (2-1-3 41.67%),8 (1.33),←,
9,"Kickett, Derek",30y 179d,68 (37-1-30 55.15%),71 (1.04),56 (32-1-23 58.04%),59 (1.05)
2,"Mercuri, Mark",19y 41d,5 (2-1-2 50.00%),4 (0.80),←,
24,"Misiti, Joe",18y 145d,4 (1-1-2 37.50%),2 (0.50),←,
10,"ODonnell, Gary",27y 326d,115 (70-1-44 61.30%),36 (0.31),←,
17,"Sporn, Kieran",26y 218d,69 (42-1-26 61.59%),63 (0.91),←,
26,"Thompson, Mark",29y 135d,150 (96-2-52 64.67%),46 (0.31),←,
21,"Wallis, Dean",23y 219d,53 (28-1-24 53.77%),20 (0.38),←,
4,"Wanganeen, Gavin",19y 289d,41 (20-1-20 50.00%),24 (0.59),←,
Totals,Totals,23y 362d,1201 (698-21-482 58.12%),766 (0.64),,
C,"Sheedy, Kevin",45y 100d,285 (185-2-98 65.26%),,←,
