Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",21y 318d,42 (28-1-13 67.86%),7 (0.17),←,
21,"Akermanis, Jason",32y 178d,312 (189-6-117 61.54%),413 (1.32),64 (38-2-24 60.94%),106 (1.66)
5,"Boyd, Matthew",26y 359d,136 (68-2-66 50.74%),49 (0.36),←,
17,"Cooney, Adam",23y 325d,131 (68-2-61 52.67%),126 (0.96),←,
10,"Eagleton, Nathan",30y 284d,257 (122-5-130 48.44%),213 (0.83),201 (96-3-102 48.51%),168 (0.84)
13,"Giansiracusa, Daniel",27y 163d,164 (74-4-86 46.34%),171 (1.04),←,
9,"Gilbee, Lindsay",28y 44d,160 (80-2-78 50.63%),99 (0.62),←,
8,"Hahn, Mitch",28y 103d,158 (76-2-80 48.73%),143 (0.91),←,
40,"Harbrow, Jarrod",21y 34d,44 (25-1-18 57.95%),20 (0.45),←,
25,"Hargrave, Ryan",28y 26d,160 (76-4-80 48.75%),35 (0.22),←,
7,"Higgins, Shaun",21y 170d,48 (27-1-20 57.29%),59 (1.23),←,
20,"Hill, Josh",20y 214d,40 (26-1-13 66.25%),46 (1.15),←,
15,"Hudson, Ben",30y 178d,99 (62-1-36 63.13%),9 (0.09),44 (30-1-13 69.32%),3 (0.07)
6,"Johnson, Brad",33y 34d,345 (167-7-171 49.42%),541 (1.57),←,
36,"Lake, Brian",27y 175d,143 (68-2-73 48.25%),15 (0.10),←,
27,"Minson, Will",24y 132d,87 (52-1-34 60.34%),47 (0.54),←,
38,"Morris, Dale",26y 235d,108 (63-2-43 59.26%),2 (0.02),←,
2,"Murphy, Robert",27y 73d,163 (71-4-88 44.79%),137 (0.84),←,
42,"Picken, Liam",23y 20d,19 (13-0-6 68.42%),7 (0.37),←,
11,"Reid, Sam",19y 287d,4 (3-0-1 75.00%),1 (0.25),←,
14,"Ward, Callan",19y 133d,24 (16-0-8 66.67%),17 (0.71),←,
28,"Welsh, Scott",30y 257d,201 (120-1-80 59.95%),361 (1.80),36 (24-1-11 68.06%),61 (1.69)
Totals,Totals,26y 21d,2845 (1494-49-1302 52.51%),2518 (0.89),,
C,"Eade, Rodney",51y 139d,266 (145-4-117 55.26%),,114 (64-2-48 57.02%),
