Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
17,"Ballantyne, Hayden",22y 2d,4 (0-0-4 0.00%),3 (0.75),←,
26,"Bradley, Kepler",23y 247d,67 (15-1-51 23.13%),29 (0.43),18 (2-0-16 11.11%),15 (0.83)
48,"Broughton, Greg",22y 292d,9 (0-0-9 0.00%),,←,
24,"Campbell, Adam",24y 174d,13 (5-0-8 38.46%),13 (1.00),←,
30,"Clarke, Zac",19y 112d,4 (0-0-4 0.00%),,←,
40,"de Boer, Matt",19y 130d,11 (2-0-9 18.18%),4 (0.36),←,
25,"Dodd, Steven",26y 28d,92 (39-0-53 42.39%),7 (0.08),←,
41,"Duffield, Paul",24y 163d,39 (12-0-27 30.77%),11 (0.28),←,
21,"Foster, Andrew",23y 321d,9 (2-0-7 22.22%),6 (0.67),←,
14,"Grover, Antoni",29y 129d,161 (68-0-93 42.24%),20 (0.12),←,
4,"Hasleby, Paul",28y 36d,182 (75-0-107 41.21%),107 (0.59),←,
32,"Hill, Stephen",19y 78d,16 (3-0-13 18.75%),7 (0.44),←,
5,"Ibbotson, Garrick",21y 125d,36 (9-0-27 25.00%),10 (0.28),←,
18,"McPharlin, Luke",27y 229d,148 (71-0-77 47.97%),106 (0.72),136 (63-0-73 46.32%),103 (0.76)
16,"Mundy, David",23y 363d,102 (44-0-58 43.14%),35 (0.34),←,
7,"Peake, Brett",26y 13d,72 (32-0-40 44.44%),41 (0.57),←,
46,"Pearce, Clancee",18y 268d,3 (0-0-3 0.00%),1 (0.33),←,
35,"Ruffles, Tim",18y 286d,2 (0-0-2 0.00%),,←,
6,"Solomon, Dean",29y 190d,205 (105-1-99 51.46%),78 (0.38),47 (13-0-34 27.66%),22 (0.47)
8,"Suban, Nick",19y 70d,16 (3-0-13 18.75%),5 (0.31),←,
20,"Tarrant, Chris",28y 303d,214 (91-0-123 42.52%),358 (1.67),53 (16-0-37 30.19%),59 (1.11)
22,"Thornton, Scott",26y 310d,86 (36-0-50 41.86%),21 (0.24),←,
Totals,Totals,23y 292d,1491 (612-2-877 41.05%),862 (0.58),,
C,"Harvey, Mark",44y 37d,45 (13-0-32 28.89%),,←,
