Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Atkinson, Jarrod",5,4,11,16,1,,,8.0,2.0,2.0,1.0,1.0,1.0,,,6.0,10.0,1.0,,3.0,3.0,,84.0
2,"Dyson, Ricky",10,3,5,15,1,1.0,,3.0,2.0,4.0,2.0,1.0,2.0,,,5.0,10.0,,1.0,4.0,1.0,,91.0
31,"Fletcher, Dustin",14,2,6,20,,,2.0,1.0,9.0,,3.0,3.0,,,,8.0,6.0,,,3.0,,,90.0
39,"Hocking, Heath",8,5,12,20,1,,,3.0,1.0,3.0,5.0,2.0,1.0,1.0,,7.0,13.0,1.0,,4.0,1.0,1.0,75.0
26,"Hooker, Cale",3,1,6,9,,,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,7.0,,,2.0,,,48.0
22,"Hurley, Michael",12,10,2,14,4,2.0,,2.0,,3.0,,,2.0,,2.0,4.0,11.0,1.0,5.0,2.0,,1.0,90.0
18,"Lloyd, Matthew",4,1,5,9,,2.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,5.0,3.0,,,,,,86.0
14,"Lonergan, Sam",6,3,7,13,1,,1.0,1.0,1.0,3.0,1.0,4.0,,2.0,,3.0,9.0,,,,,,79.0
42,"Lovett-Murray, Nathan",7,4,11,18,2,1.0,2.0,6.0,,2.0,2.0,4.0,,4.0,,9.0,7.0,3.0,2.0,3.0,1.0,2.0,83.0
13,"Lovett, Andrew",4,1,7,11,2,,,2.0,1.0,1.0,,,1.0,,,4.0,7.0,,,1.0,,,85.0
33,"McPhee, Adam",13,4,9,22,,,,8.0,7.0,1.0,1.0,3.0,2.0,1.0,,8.0,14.0,,,1.0,,,85.0
10,"McVeigh, Mark",11,1,4,15,,1.0,,5.0,,6.0,1.0,,,,,3.0,13.0,,,2.0,,,76.0
6,"Monfries, Angus",6,2,10,16,1,2.0,,4.0,,1.0,,1.0,2.0,,,8.0,8.0,,1.0,1.0,,1.0,88.0
1,"Neagle, Jay",3,2,4,7,1,,,,1.0,,,,,,,3.0,4.0,,1.0,,,1.0,88.0
16,"Pears, Tayte",6,1,7,13,,,,4.0,4.0,2.0,,2.0,1.0,1.0,,5.0,7.0,1.0,,4.0,2.0,,85.0
9,"Prismall, Brent",14,5,5,19,,1.0,,8.0,3.0,6.0,2.0,2.0,1.0,,,3.0,16.0,,1.0,,,3.0,85.0
30,"Ryder, Paddy",8,2,5,13,,2.0,24.0,6.0,1.0,2.0,4.0,3.0,3.0,1.0,,7.0,5.0,,,1.0,,,78.0
20,"Slattery, Henry",10,3,4,14,,,,4.0,2.0,3.0,,3.0,2.0,2.0,,5.0,9.0,1.0,,2.0,,,94.0
5,"Stanton, Brent",16,7,15,31,1,4.0,,8.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,25.0,,2.0,,2.0,1.0,87.0
4,"Watson, Jobe",12,3,8,20,,1.0,,5.0,4.0,2.0,4.0,1.0,2.0,,,7.0,12.0,,,3.0,1.0,,73.0
12,"Welsh, Andrew",3,1,6,9,,,,2.0,1.0,1.0,2.0,,2.0,,,4.0,5.0,,,,,,71.0
8,"Winderlich, Jason",7,5,10,17,1,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,,,7.0,9.0,,1.0,,1.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,70,159,341,16,20.0,36.0,85.0,42.0,49.0,32.0,38.0,26.0,16.0,5.0,117.0,210.0,8.0,14.0,36.0,12.0,10.0,
Opposition,Opposition,184,94,157,341,14,15.0,44.0,74.0,29.0,61.0,32.0,48.0,16.0,25.0,1.0,119.0,221.0,8.0,18.0,41.0,15.0,12.0,
