Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
6,"Anderson, Stuart",23y 302d,65 (44-0-21 67.69%),21 (0.32),4 (2-0-2 50.00%),1 (0.25)
44,"Bandy, Daniel",22y 158d,39 (18-0-21 46.15%),36 (0.92),←,
32,"Bond, Chris",29y 89d,127 (61-1-65 48.43%),43 (0.34),5 (3-0-2 60.00%),3 (0.60)
24,"Burton, Matthew",27y 341d,47 (19-0-28 40.43%),17 (0.36),←,
42,"Callaghan, Craig",22y 47d,53 (18-0-35 33.96%),31 (0.58),←,
31,"Clement, James",21y 233d,37 (15-0-22 40.54%),16 (0.43),←,
19,"Dhurrkay, Gary",24y 52d,43 (18-0-25 41.86%),44 (1.02),←,
12,"Dodd, Brad",21y 33d,5 (3-0-2 60.00%),3 (0.60),←,
2,"Fletcher, Adrian",28y 197d,157 (74-2-81 47.77%),73 (0.46),5 (3-0-2 60.00%),
37,"Gale, Mark",21y 353d,26 (11-0-15 42.31%),5 (0.19),←,
3,"Harding, Greg",21y 220d,41 (19-0-22 46.34%),1 (0.02),←,
11,"Kickett, Dale",29y 356d,112 (50-0-62 44.64%),49 (0.44),66 (27-0-39 40.91%),9 (0.14)
9,"Mann, Peter",27y 230d,100 (41-0-59 41.00%),92 (0.92),61 (23-0-38 37.70%),80 (1.31)
43,"McGovern, Andrew",30y 18d,67 (25-1-41 38.06%),8 (0.12),47 (21-0-26 44.68%),1 (0.02)
8,"McManus, Shaun",22y 75d,42 (15-0-27 35.71%),29 (0.69),←,
25,"Norrish, Jason",26y 89d,67 (31-0-36 46.27%),8 (0.12),47 (19-0-28 40.43%),6 (0.13)
10,"OReilly, Stephen",25y 167d,102 (46-0-56 45.10%),9 (0.09),66 (25-0-41 37.88%),4 (0.06)
5,"Parker, Daniel",23y 335d,16 (7-0-9 43.75%),18 (1.13),←,
23,"Parker, Shane",25y 66d,50 (21-0-29 42.00%),3 (0.06),←,
15,"Sinclair, Jess",19y 242d,13 (6-0-7 46.15%),6 (0.46),←,
26,"Waterhouse, Clive",23y 306d,29 (13-0-16 44.83%),40 (1.38),←,
4,"Wills, Andrew",26y 112d,115 (65-0-50 56.52%),108 (0.94),56 (25-0-31 44.64%),65 (1.16)
Totals,Totals,24y 282d,1353 (620-4-729 45.82%),660 (0.49),,
C,"Neesham, Gerard",43y 135d,71 (28-0-43 39.44%),,←,
