St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
43,"Attard, Jayden",21y 117d,17 (6-0-11 35.29%),2 (0.12),12 (5-0-7 41.67%),1 (0.08)
10,"Baker, Steven",27y 33d,144 (66-1-77 46.18%),32 (0.22),←,
14,"Ball, Luke",23y 30d,96 (57-0-39 59.38%),44 (0.46),←,
27,"Blake, Jason",26y 101d,103 (49-1-53 48.06%),24 (0.23),←,
16,"Clarke, Raphael",21y 273d,25 (15-0-10 60.00%),3 (0.12),←,
3,"Clarke, Xavier",23y 269d,87 (46-1-40 53.45%),38 (0.44),←,
26,"Dal Santo, Nick",23y 122d,110 (59-1-50 54.09%),56 (0.51),←,
17,"Fiora, Aaron",26y 66d,120 (54-0-66 45.00%),49 (0.41),42 (21-0-21 50.00%),24 (0.57)
6,"Fisher, Leigh",23y 66d,36 (24-0-12 66.67%),3 (0.08),←,
25,"Fisher, Sam",24y 349d,61 (37-0-24 60.66%),4 (0.07),←,
19,"Gilbert, Sam",20y 309d,10 (4-0-6 40.00%),5 (0.50),←,
1,"Gram, Jason",23y 58d,42 (23-0-19 54.76%),15 (0.36),40 (22-0-18 55.00%),15 (0.38)
35,"Harvey, Robert",35y 307d,350 (174-3-173 50.14%),208 (0.59),←,
7,"Hayes, Lenny",27y 161d,158 (67-2-89 43.04%),58 (0.37),←,
8,"Hudghton, Max",30y 295d,198 (88-2-108 44.95%),14 (0.07),←,
23,"Koschitzke, Justin",24y 277d,90 (44-0-46 48.89%),81 (0.90),←,
44,"Milne, Stephen",27y 108d,131 (61-1-69 46.95%),256 (1.95),←,
11,"Montagna, Leigh",23y 234d,63 (37-0-26 58.73%),44 (0.70),←,
12,"Riewoldt, Nick",24y 250d,124 (60-1-63 48.79%),230 (1.85),←,
29,"Rix, Michael",26y 167d,22 (13-0-9 59.09%),3 (0.14),←,
4,"Thompson, Andrew",34y 246d,218 (100-2-116 46.33%),93 (0.43),←,
13,"Voss, Brett",29y 122d,166 (82-2-82 50.00%),63 (0.38),131 (63-1-67 48.47%),52 (0.40)
Totals,Totals,25y 329d,2371 (1166-17-1188 49.18%),1325 (0.56),,
C,"Lyon, Ross",40y 228d,12 (5-0-7 41.67%),,←,
