Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
15,"Abraham, Winston",24y 228d,71 (41-0-30 57.75%),112 (1.58),33 (23-0-10 69.70%),57 (1.73)
14,"Anderson, Brady",23y 337d,17 (11-0-6 64.71%),,←,
11,"Archer, Glenn",26y 52d,145 (93-0-52 64.14%),96 (0.66),←,
26,"Bell, Peter",23y 75d,83 (54-0-29 65.06%),77 (0.93),81 (54-0-27 66.67%),75 (0.93)
12,"Blakey, John",32y 295d,282 (146-0-136 51.77%),92 (0.33),147 (94-0-53 63.95%),54 (0.37)
16,"Capuano, Mathew",23y 255d,54 (40-0-14 74.07%),17 (0.31),←,
18,"Carey, Wayne",27y 353d,190 (115-0-75 60.53%),504 (2.65),←,
23,"Clayton, Shane",20y 203d,26 (7-0-19 26.92%),5 (0.19),8 (5-0-3 62.50%),4 (0.50)
6,"Grant, Shannon",22y 26d,91 (55-1-35 60.99%),90 (0.99),33 (23-0-10 69.70%),52 (1.58)
29,"Harvey, Brent",21y 1d,49 (33-0-16 67.35%),51 (1.04),←,
34,"King, David",27y 69d,115 (75-0-40 65.22%),35 (0.30),←,
4,"Martyn, Mick",30y 257d,229 (133-1-95 58.30%),14 (0.06),←,
5,"McCartney, Jason",25y 62d,105 (54-0-51 51.43%),49 (0.47),30 (20-0-10 66.67%),1 (0.03)
31,"McKernan, Corey",25y 147d,122 (83-0-39 68.03%),132 (1.08),←,
28,"Pickett, Byron",21y 277d,34 (23-0-11 67.65%),,←,
13,"Pike, Martin",26y 182d,111 (47-0-64 42.34%),53 (0.48),51 (35-0-16 68.63%),13 (0.25)
39,"Rawlings, Brady",17y 339d,6 (5-0-1 83.33%),2 (0.33),←,
24,"Sholl, Craig",31y 136d,206 (121-0-85 58.74%),133 (0.65),←,
7,"Simpson, Adam",23y 88d,73 (52-0-21 71.23%),35 (0.48),←,
10,"Stevens, Anthony",27y 317d,189 (115-0-74 60.85%),89 (0.47),←,
38,"Stevens, Danny",22y 186d,13 (8-0-5 61.54%),7 (0.54),←,
30,"Welsh, Scott",20y 159d,21 (12-0-9 57.14%),15 (0.71),←,
Totals,Totals,24y 300d,2232 (1323-2-907 59.27%),1608 (0.72),,
C,"Pagan, Denis",51y 233d,153 (99-0-54 64.71%),,←,
